ticker,event_date,setup_type,pct_of_52wk_high,entry_date,entry_price,horizon,exit_date,exit_price,raw_return,net_return,sl_hit_pct10,sl_return_pct10,sl_hit_atr2,sl_return_atr2,spy_return,edge_vs_spy
XLK,2022-09-12,s04_sector_rebound,0.7926,2022-09-13,65.74518658607056,60,2022-12-07,63.07499313354492,-0.04061428054554139,-0.043614280545541395,True,-0.10299999999999998,True,-0.053076774558064366,-0.01755703859658364,-0.026057241948957754
XLK,2022-09-12,s04_sector_rebound,0.7926,2022-09-13,65.74518658607056,90,2023-01-23,65.56476593017578,-0.0027442412937497274,-0.005744241293749727,True,-0.10299999999999998,True,-0.053076774558064366,0.005706275578814868,-0.011450516872564594
XLK,2022-10-28,s04_sector_rebound,0.7386,2022-10-31,62.43741439514343,30,2022-12-13,65.87344360351562,0.055031574283759266,0.05203157428375926,False,0.05203157428375926,True,-0.05855488611791093,0.040187164187020175,0.011844410096739089
XLK,2022-10-28,s04_sector_rebound,0.7386,2022-10-31,62.43741439514343,60,2023-01-27,66.72151184082031,0.06861426737763998,0.06561426737763998,False,0.06561426737763998,True,-0.05855488611791093,0.05460835059208047,0.01100591678555951
XLK,2022-10-28,s04_sector_rebound,0.7386,2022-10-31,62.43741439514343,90,2023-03-13,66.62877655029297,0.06712901544295136,0.06412901544295135,False,0.06412901544295135,True,-0.05855488611791093,0.0017841821587609719,0.06234483328419038
XLK,2022-12-21,s04_sector_rebound,0.7299,2022-12-22,61.54291524537365,30,2023-02-07,70.06002044677734,0.13839294364665222,0.13539294364665222,False,0.13539294364665222,False,0.13539294364665222,0.08390543465772105,0.051487508988931174
XLK,2022-12-21,s04_sector_rebound,0.7299,2022-12-22,61.54291524537365,60,2023-03-22,70.07283782958984,0.13860121104447365,0.13560121104447365,False,0.13560121104447365,False,0.13560121104447365,0.02755894621551458,0.10804226482895907
XLK,2022-12-21,s04_sector_rebound,0.7299,2022-12-22,61.54291524537365,90,2023-05-04,72.17134094238281,0.17269941884672302,0.16969941884672302,False,0.16969941884672302,False,0.16969941884672302,0.061679125441015614,0.1080202934057074
XLK,2023-01-11,s04_sector_rebound,0.773,2023-01-12,63.13895936982514,30,2023-02-27,66.78009796142578,0.05766865067055238,0.05466865067055238,False,0.05466865067055238,False,0.05466865067055238,0.002672366409689042,0.051996284260863335
XLK,2023-01-11,s04_sector_rebound,0.773,2023-01-12,63.13895936982514,60,2023-04-11,72.19580841064453,0.14344311549024003,0.14044311549024002,False,0.14044311549024002,False,0.14044311549024002,0.036840933875239346,0.10360218161500068
XLK,2023-01-11,s04_sector_rebound,0.773,2023-01-12,63.13895936982514,90,2023-05-23,76.04064178466797,0.2043379007765005,0.2013379007765005,False,0.2013379007765005,False,0.2013379007765005,0.047899739513794115,0.15343816126270637
XLI,2020-04-29,s04_sector_rebound,0.7746,2020-04-30,58.79304086715125,30,2020-06-12,62.63370132446289,0.06532508610993593,0.06232508610993592,True,-0.10299999999999998,True,-0.07965548212953322,0.04285094548613122,0.019474140623804703
XLI,2020-04-29,s04_sector_rebound,0.7746,2020-04-30,58.79304086715125,60,2020-07-27,65.94673156738281,0.12167580711458759,0.11867580711458758,True,-0.10299999999999998,True,-0.07965548212953322,0.1128947152248918,0.0057810918896957775
XLI,2020-04-29,s04_sector_rebound,0.7746,2020-04-30,58.79304086715125,90,2020-09-08,69.82273864746094,0.18760209741884926,0.18460209741884925,True,-0.10299999999999998,True,-0.07965548212953322,0.14729172987559003,0.037310367543259226
XLI,2020-05-18,s04_sector_rebound,0.7494,2020-05-19,57.573492438825646,30,2020-07-01,62.5186882019043,0.08589362141497903,0.08289362141497902,False,0.08289362141497902,False,0.08289362141497902,0.059576630004453124,0.0233169914105259
XLI,2020-05-18,s04_sector_rebound,0.7494,2020-05-19,57.573492438825646,60,2020-08-13,70.59976959228516,0.22625476763113683,0.22325476763113683,False,0.22325476763113683,False,0.22325476763113683,0.1493533321906173,0.07390143544051953
XLI,2020-05-18,s04_sector_rebound,0.7494,2020-05-19,57.573492438825646,90,2020-09-25,70.195068359375,0.21922546967183432,0.21622546967183431,False,0.21622546967183431,False,0.21622546967183431,0.1262043485156361,0.0900211211561982
XLRE,2020-05-18,s04_sector_rebound,0.7807,2020-05-19,26.193912712437886,30,2020-07-01,29.20493507385254,0.11495122528925972,0.11195122528925971,False,0.11195122528925971,False,0.11195122528925971,0.059576630004453124,0.05237459528480659
XLRE,2020-05-18,s04_sector_rebound,0.7807,2020-05-19,26.193912712437886,60,2020-08-13,29.21310043334961,0.11526295265838993,0.11226295265838993,False,0.11226295265838993,False,0.11226295265838993,0.1493533321906173,-0.03709037953222738
XLRE,2020-05-18,s04_sector_rebound,0.7807,2020-05-19,26.193912712437886,90,2020-09-25,28.48518180847168,0.08747334242073013,0.08447334242073012,False,0.08447334242073012,False,0.08447334242073012,0.1262043485156361,-0.04173100609490599
XLRE,2022-11-10,s04_sector_rebound,0.7654,2022-11-11,34.129037563119574,30,2022-12-27,32.89192581176758,-0.03624807025583521,-0.03924807025583521,False,-0.03924807025583521,True,-0.05391493662683655,-0.03144324229731954,-0.00780482795851567
XLRE,2022-11-10,s04_sector_rebound,0.7654,2022-11-11,34.129037563119574,60,2023-02-09,35.54636764526367,0.04152856873044941,0.03852856873044941,False,0.03852856873044941,True,-0.05391493662683655,0.033796097724598795,0.004732471005850614
XLRE,2022-11-10,s04_sector_rebound,0.7654,2022-11-11,34.129037563119574,90,2023-03-24,31.74909782409668,-0.06973357319617768,-0.07273357319617768,True,-0.10299999999999998,True,-0.05391493662683655,0.00883391092175767,-0.08156748411793535
XLRE,2022-12-21,s04_sector_rebound,0.7375,2022-12-22,32.492435642139554,30,2023-02-07,35.99024200439453,0.10764986659598574,0.10464986659598574,False,0.10464986659598574,False,0.10464986659598574,0.08390543465772105,0.020744431938264696
XLRE,2022-12-21,s04_sector_rebound,0.7375,2022-12-22,32.492435642139554,60,2023-03-22,31.141115188598633,-0.04158877064261657,-0.04458877064261657,False,-0.04458877064261657,False,-0.04458877064261657,0.02755894621551458,-0.07214771685813115
XLRE,2022-12-21,s04_sector_rebound,0.7375,2022-12-22,32.492435642139554,90,2023-05-04,32.965057373046875,0.01454559258384358,0.011545592583843581,False,0.011545592583843581,True,-0.047293103008795745,0.061679125441015614,-0.050133532857172036
