ticker,event_date,setup_type,fomc_direction,entry_date,entry_price,horizon,exit_date,exit_price,raw_return,net_return,sl_hit_pct10,sl_return_pct10,sl_hit_atr2,sl_return_atr2,spy_return,edge_vs_spy
KRE,2023-02-01,s14_rate_sensitivity,hike,2023-02-02,57.455350799835585,20,2023-03-03,54.53787612915039,-0.050778119532315924,-0.05377811953231593,False,-0.05377811953231593,True,-0.0475092185577336,-0.02571950047862015,-0.028058619053695777
KRE,2023-02-01,s14_rate_sensitivity,hike,2023-02-02,57.455350799835585,30,2023-03-17,39.23691940307617,-0.3170885068690861,-0.3200885068690861,True,-0.10299999999999998,True,-0.0475092185577336,-0.05636036560493174,-0.26372814126415434
XHB,2023-02-01,s14_rate_sensitivity,hike,2023-02-02,69.53876048426424,10,2023-02-16,67.81707763671875,-0.024758607078351536,-0.027758607078351535,False,-0.027758607078351535,False,-0.027758607078351535,-0.0158608174144661,-0.011897789663885435
XHB,2023-02-01,s14_rate_sensitivity,hike,2023-02-02,69.53876048426424,20,2023-03-03,66.93191528320312,-0.03748765699743839,-0.04048765699743839,False,-0.04048765699743839,True,-0.04926095005535047,-0.02571950047862015,-0.014768156518818243
XHB,2023-02-01,s14_rate_sensitivity,hike,2023-02-02,69.53876048426424,30,2023-03-17,63.15781021118164,-0.09176105856138372,-0.09476105856138373,True,-0.10299999999999998,True,-0.04926095005535047,-0.05636036560493174,-0.03840069295645199
XLU,2023-03-22,s14_rate_sensitivity,hike,2023-03-23,29.178686913740698,10,2023-04-06,31.639705657958984,0.08434302583572917,0.08134302583572917,False,0.08134302583572917,False,0.08134302583572917,0.03568819399641754,0.04565483183931163
XLU,2023-03-22,s14_rate_sensitivity,hike,2023-03-23,29.178686913740698,20,2023-04-21,31.55359649658203,0.0813919279459745,0.0783919279459745,False,0.0783919279459745,False,0.0783919279459745,0.04330671527245311,0.03508521267352138
XLU,2023-03-22,s14_rate_sensitivity,hike,2023-03-23,29.178686913740698,30,2023-05-05,31.28618621826172,0.07222735247652845,0.06922735247652845,False,0.06922735247652845,False,0.06922735247652845,0.04439513293653241,0.024832219539996037
VNQ,2023-03-22,s14_rate_sensitivity,hike,2023-03-23,68.22622281718083,10,2023-04-06,72.3432846069336,0.060344272623516826,0.05734427262351682,False,0.05734427262351682,False,0.05734427262351682,0.03568819399641754,0.021656078627099284
VNQ,2023-03-22,s14_rate_sensitivity,hike,2023-03-23,68.22622281718083,20,2023-04-21,72.32571411132812,0.06008673974422285,0.05708673974422285,False,0.05708673974422285,False,0.05708673974422285,0.04330671527245311,0.013780024471769736
VNQ,2023-03-22,s14_rate_sensitivity,hike,2023-03-23,68.22622281718083,30,2023-05-05,72.87013244628906,0.06806634512879417,0.06506634512879417,False,0.06506634512879417,False,0.06506634512879417,0.04439513293653241,0.020671212192261756
KRE,2023-03-22,s14_rate_sensitivity,hike,2023-03-23,40.03209495912761,10,2023-04-06,38.82977294921875,-0.030033951786345936,-0.03303395178634594,False,-0.03303395178634594,False,-0.03303395178634594,0.03568819399641754,-0.06872214578276348
KRE,2023-03-22,s14_rate_sensitivity,hike,2023-03-23,40.03209495912761,20,2023-04-21,39.103031158447266,-0.023207973542951232,-0.02620797354295123,False,-0.02620797354295123,False,-0.02620797354295123,0.04330671527245311,-0.06951468881540435
KRE,2023-03-22,s14_rate_sensitivity,hike,2023-03-23,40.03209495912761,30,2023-05-05,34.931304931640625,-0.12741751418942338,-0.13041751418942338,True,-0.10300000000000009,True,-0.12092177563161832,0.04439513293653241,-0.1748126471259558
XHB,2023-03-22,s14_rate_sensitivity,hike,2023-03-23,64.06592600920261,10,2023-04-06,62.895423889160156,-0.01827027552640581,-0.02127027552640581,False,-0.02127027552640581,False,-0.02127027552640581,0.03568819399641754,-0.05695846952282335
XHB,2023-03-22,s14_rate_sensitivity,hike,2023-03-23,64.06592600920261,20,2023-04-21,67.70426940917969,0.05679061595791901,0.05379061595791901,False,0.05379061595791901,False,0.05379061595791901,0.04330671527245311,0.010483900685465897
XHB,2023-03-22,s14_rate_sensitivity,hike,2023-03-23,64.06592600920261,30,2023-05-05,69.03083801269531,0.07749692094951577,0.07449692094951577,False,0.07449692094951577,False,0.07449692094951577,0.04439513293653241,0.030101788012983355
XLU,2023-05-03,s14_rate_sensitivity,hike,2023-05-04,30.905485266087503,10,2023-05-18,30.008094787597656,-0.029036608574936396,-0.0320366085749364,False,-0.0320366085749364,True,-0.03355881296979879,0.03022639393471005,-0.06226300250964645
XLU,2023-05-03,s14_rate_sensitivity,hike,2023-05-04,30.905485266087503,20,2023-06-02,29.51407814025879,-0.045021364778746964,-0.04802136477874697,False,-0.04802136477874697,True,-0.03355881296979879,0.05158147699469251,-0.09960284177343948
XLU,2023-05-03,s14_rate_sensitivity,hike,2023-05-04,30.905485266087503,30,2023-06-16,30.502111434936523,-0.013051852371125827,-0.016051852371125826,False,-0.016051852371125826,True,-0.03355881296979879,0.08395175343743677,-0.1000036058085626
VNQ,2023-05-03,s14_rate_sensitivity,hike,2023-05-04,71.05254317718435,10,2023-05-18,70.71009826660156,-0.004819601034249055,-0.007819601034249054,False,-0.007819601034249054,False,-0.007819601034249054,0.03022639393471005,-0.03804599496895911
VNQ,2023-05-03,s14_rate_sensitivity,hike,2023-05-04,71.05254317718435,20,2023-06-02,71.9657211303711,0.012852150146259289,0.00985215014625929,False,0.00985215014625929,True,-0.03983588588838305,0.05158147699469251,-0.041729326848433224
VNQ,2023-05-03,s14_rate_sensitivity,hike,2023-05-04,71.05254317718435,30,2023-06-16,73.68672943115234,0.03707377858944616,0.03407377858944616,False,0.03407377858944616,True,-0.03983588588838305,0.08395175343743677,-0.049877974847990614
KRE,2023-05-03,s14_rate_sensitivity,hike,2023-05-04,33.337308314066014,10,2023-05-18,36.36134338378906,0.0907102349486062,0.08771023494860619,False,0.08771023494860619,False,0.08771023494860619,0.03022639393471005,0.05748384101389614
KRE,2023-05-03,s14_rate_sensitivity,hike,2023-05-04,33.337308314066014,20,2023-06-02,38.44721221923828,0.15327883874224613,0.15027883874224612,False,0.15027883874224612,False,0.15027883874224612,0.05158147699469251,0.09869736174755361
KRE,2023-05-03,s14_rate_sensitivity,hike,2023-05-04,33.337308314066014,30,2023-06-16,39.23054504394531,0.1767760214580001,0.17377602145800009,False,0.17377602145800009,False,0.17377602145800009,0.08395175343743677,0.08982426802056331
XHB,2023-05-03,s14_rate_sensitivity,hike,2023-05-04,68.77724785922227,10,2023-05-18,71.09876251220703,0.0337541080116579,0.030754108011657903,False,0.030754108011657903,False,0.030754108011657903,0.03022639393471005,0.0005277140769478529
XHB,2023-05-03,s14_rate_sensitivity,hike,2023-05-04,68.77724785922227,20,2023-06-02,70.87439727783203,0.03049190660990586,0.027491906609905862,False,0.027491906609905862,False,0.027491906609905862,0.05158147699469251,-0.024089570384786648
XHB,2023-05-03,s14_rate_sensitivity,hike,2023-05-04,68.77724785922227,30,2023-06-16,74.59077453613281,0.08452688727542634,0.08152688727542634,False,0.08152688727542634,False,0.08152688727542634,0.08395175343743677,-0.0024248661620104306
XLU,2023-06-14,s14_rate_sensitivity,hold,2023-06-15,30.12592864473183,10,2023-06-30,29.897672653198242,-0.00757672881142879,-0.01057672881142879,False,-0.01057672881142879,True,-0.030824013394490476,0.019702194283074848,-0.030278923094503637
XLU,2023-06-14,s14_rate_sensitivity,hold,2023-06-15,30.12592864473183,20,2023-07-17,30.190067291259766,0.0021290180722495222,-0.0008709819277504778,False,-0.0008709819277504778,True,-0.030824013394490476,0.037092822504519285,-0.037963804432269765
XLU,2023-06-14,s14_rate_sensitivity,hold,2023-06-15,30.12592864473183,30,2023-07-31,30.64236831665039,0.017142697176535826,0.014142697176535827,False,0.014142697176535827,True,-0.030824013394490476,0.053080442422132945,-0.03893774524559712
VNQ,2023-06-14,s14_rate_sensitivity,hold,2023-06-15,73.08085091505343,10,2023-06-30,74.19911193847656,0.015301696811425458,0.012301696811425459,False,0.012301696811425459,True,-0.034547638115398516,0.019702194283074848,-0.007400497471649389
VNQ,2023-06-14,s14_rate_sensitivity,hold,2023-06-15,73.08085091505343,20,2023-07-17,75.98394775390625,0.03972445315705575,0.03672445315705575,False,0.03672445315705575,True,-0.034547638115398516,0.037092822504519285,-0.00036836934746353744
VNQ,2023-06-14,s14_rate_sensitivity,hold,2023-06-15,73.08085091505343,30,2023-07-31,75.70867919921875,0.03595782275742532,0.032957822757425315,False,0.032957822757425315,True,-0.034547638115398516,0.053080442422132945,-0.02012261966470763
KRE,2023-06-14,s14_rate_sensitivity,hold,2023-06-15,38.71135467793541,10,2023-06-30,37.53797912597656,-0.030310888412997006,-0.03331088841299701,False,-0.03331088841299701,False,-0.03331088841299701,0.019702194283074848,-0.053013082696071856
KRE,2023-06-14,s14_rate_sensitivity,hold,2023-06-15,38.71135467793541,20,2023-07-17,40.34206771850586,0.04212492830946868,0.039124928309468676,False,0.039124928309468676,False,0.039124928309468676,0.037092822504519285,0.002032105804949391
KRE,2023-06-14,s14_rate_sensitivity,hold,2023-06-15,38.71135467793541,30,2023-07-31,44.76424789428711,0.15635963315439616,0.15335963315439616,False,0.15335963315439616,False,0.15335963315439616,0.053080442422132945,0.10027919073226321
XHB,2023-06-14,s14_rate_sensitivity,hold,2023-06-15,73.8982242778163,10,2023-06-30,78.51043701171875,0.062413038729632886,0.05941303872963288,False,0.05941303872963288,False,0.05941303872963288,0.019702194283074848,0.039710844446558036
XHB,2023-06-14,s14_rate_sensitivity,hold,2023-06-15,73.8982242778163,20,2023-07-17,81.90309143066406,0.10832286203189279,0.10532286203189278,False,0.10532286203189278,False,0.10532286203189278,0.037092822504519285,0.0682300395273735
XHB,2023-06-14,s14_rate_sensitivity,hold,2023-06-15,73.8982242778163,30,2023-07-31,82.62659454345703,0.11811339651176067,0.11511339651176067,False,0.11511339651176067,False,0.11511339651176067,0.053080442422132945,0.06203295408962772
XLU,2023-07-26,s14_rate_sensitivity,hike,2023-07-27,31.126651862815542,10,2023-08-10,29.340282440185547,-0.05739034928983233,-0.060390349289832335,False,-0.060390349289832335,True,-0.03255758212606097,-0.028561003730306345,-0.03182934555952599
XLU,2023-07-26,s14_rate_sensitivity,hike,2023-07-27,31.126651862815542,20,2023-08-24,28.85143280029297,-0.07309552831284727,-0.07609552831284727,False,-0.07609552831284727,True,-0.03255758212606097,-0.048211412234500206,-0.027884116078347065
XLU,2023-07-26,s14_rate_sensitivity,hike,2023-07-27,31.126651862815542,30,2023-09-08,28.865137100219727,-0.07265525288627206,-0.07565525288627206,False,-0.07565525288627206,True,-0.03255758212606097,-0.02941051760994906,-0.046244735276323
VNQ,2023-07-26,s14_rate_sensitivity,hike,2023-07-27,77.35140570584716,10,2023-08-10,73.87943267822266,-0.04488571340031955,-0.04788571340031955,False,-0.04788571340031955,True,-0.03183686886475745,-0.028561003730306345,-0.019324709670013207
VNQ,2023-07-26,s14_rate_sensitivity,hike,2023-07-27,77.35140570584716,20,2023-08-24,71.8193359375,-0.07151867141735702,-0.07451867141735702,False,-0.07451867141735702,True,-0.03183686886475745,-0.048211412234500206,-0.026307259182856813
VNQ,2023-07-26,s14_rate_sensitivity,hike,2023-07-27,77.35140570584716,30,2023-09-08,72.44092559814453,-0.06348275203137554,-0.06648275203137555,False,-0.06648275203137555,True,-0.03183686886475745,-0.02941051760994906,-0.037072234421426487
KRE,2023-07-26,s14_rate_sensitivity,hike,2023-07-27,45.35264629325313,10,2023-08-10,43.826480865478516,-0.033651077776285176,-0.03665107777628518,False,-0.03665107777628518,False,-0.03665107777628518,-0.028561003730306345,-0.008090074045978835
KRE,2023-07-26,s14_rate_sensitivity,hike,2023-07-27,45.35264629325313,20,2023-08-24,40.3972282409668,-0.10926414349108282,-0.11226414349108282,True,-0.10299999999999998,True,-0.061885490908704655,-0.048211412234500206,-0.06405273125658262
KRE,2023-07-26,s14_rate_sensitivity,hike,2023-07-27,45.35264629325313,30,2023-09-08,39.86399459838867,-0.12102164136960125,-0.12402164136960125,True,-0.10299999999999998,True,-0.061885490908704655,-0.02941051760994906,-0.0946111237596522
XHB,2023-07-26,s14_rate_sensitivity,hike,2023-07-27,82.54839929654017,10,2023-08-10,81.4631118774414,-0.013147286056996221,-0.01614728605699622,False,-0.01614728605699622,False,-0.01614728605699622,-0.028561003730306345,0.012413717673310124
XHB,2023-07-26,s14_rate_sensitivity,hike,2023-07-27,82.54839929654017,20,2023-08-24,77.84558868408203,-0.05697034288410785,-0.05997034288410785,False,-0.05997034288410785,True,-0.03189871870885219,-0.048211412234500206,-0.011758930649607646
XHB,2023-07-26,s14_rate_sensitivity,hike,2023-07-27,82.54839929654017,30,2023-09-08,79.43926239013672,-0.03766441182262592,-0.04066441182262592,False,-0.04066441182262592,True,-0.03189871870885219,-0.02941051760994906,-0.011253894212676863
XLU,2023-09-20,s14_rate_sensitivity,hold,2023-09-21,29.490528373738094,10,2023-10-05,25.99938201904297,-0.11838195336656165,-0.12138195336656166,True,-0.10299999999999998,True,-0.02865559218727753,-0.02570574195688813,-0.09567621140967353
XLU,2023-09-20,s14_rate_sensitivity,hold,2023-09-21,29.490528373738094,20,2023-10-19,27.008037567138672,-0.08417925834147244,-0.08717925834147244,True,-0.10299999999999998,True,-0.02865559218727753,-0.021276044641476366,-0.06590321369999608
XLU,2023-09-20,s14_rate_sensitivity,hold,2023-09-21,29.490528373738094,30,2023-11-02,28.325273513793945,-0.03951285121706505,-0.04251285121706505,True,-0.10299999999999998,True,-0.02865559218727753,-0.01133804193398269,-0.03117480928308236
VNQ,2023-09-20,s14_rate_sensitivity,hold,2023-09-21,71.19775788209886,10,2023-10-05,66.45698547363281,-0.06658597896181795,-0.06958597896181795,False,-0.06958597896181795,True,-0.03114763630812611,-0.02570574195688813,-0.04388023700492982
VNQ,2023-09-20,s14_rate_sensitivity,hold,2023-09-21,71.19775788209886,20,2023-10-19,65.35414123535156,-0.08207585211354729,-0.08507585211354729,False,-0.08507585211354729,True,-0.03114763630812611,-0.021276044641476366,-0.06379980747207092
VNQ,2023-09-20,s14_rate_sensitivity,hold,2023-09-21,71.19775788209886,30,2023-11-02,67.94535064697266,-0.04568131542164677,-0.048681315421646776,True,-0.10299999999999987,True,-0.03114763630812611,-0.01133804193398269,-0.037343273487664086
KRE,2023-09-20,s14_rate_sensitivity,hold,2023-09-21,38.790148933516704,10,2023-10-05,38.00191879272461,-0.020320369023152263,-0.023320369023152262,False,-0.023320369023152262,True,-0.05196036193188924,-0.02570574195688813,0.0023853729337358666
KRE,2023-09-20,s14_rate_sensitivity,hold,2023-09-21,38.790148933516704,20,2023-10-19,37.770076751708984,-0.02629719683613596,-0.02929719683613596,False,-0.02929719683613596,True,-0.05196036193188924,-0.021276044641476366,-0.008021152194659594
KRE,2023-09-20,s14_rate_sensitivity,hold,2023-09-21,38.790148933516704,30,2023-11-02,39.031246185302734,0.0062154247512493654,0.0032154247512493654,False,0.0032154247512493654,True,-0.05196036193188924,-0.01133804193398269,0.014553466685232056
XHB,2023-09-20,s14_rate_sensitivity,hold,2023-09-21,75.66171337823347,10,2023-10-05,72.84890747070312,-0.03717607997414896,-0.04017607997414896,False,-0.04017607997414896,True,-0.042886344692917966,-0.02570574195688813,-0.014470338017260831
XHB,2023-09-20,s14_rate_sensitivity,hold,2023-09-21,75.66171337823347,20,2023-10-19,70.06549835205078,-0.07396363069664003,-0.07696363069664003,False,-0.07696363069664003,True,-0.042886344692917966,-0.021276044641476366,-0.05568758605516366
XHB,2023-09-20,s14_rate_sensitivity,hold,2023-09-21,75.66171337823347,30,2023-11-02,73.91716766357422,-0.02305717960599507,-0.02605717960599507,True,-0.10299999999999998,True,-0.042886344692917966,-0.01133804193398269,-0.01471913767201238
XLU,2023-11-01,s14_rate_sensitivity,hold,2023-11-02,27.864705589728626,10,2023-11-16,28.610836029052734,0.026776900151392447,0.023776900151392447,False,0.023776900151392447,False,0.023776900151392447,0.05544118301710155,-0.031664282865709104
XLU,2023-11-01,s14_rate_sensitivity,hold,2023-11-02,27.864705589728626,20,2023-12-01,29.260242462158203,0.0500825988609761,0.0470825988609761,False,0.0470825988609761,False,0.0470825988609761,0.07623427758222046,-0.029151678721244356
XLU,2023-11-01,s14_rate_sensitivity,hold,2023-11-02,27.864705589728626,30,2023-12-15,29.4628963470459,0.05735537926897716,0.054355379268977155,False,0.054355379268977155,False,0.054355379268977155,0.10467637229360993,-0.050320993024632776
VNQ,2023-11-01,s14_rate_sensitivity,hold,2023-11-02,66.88735425429145,10,2023-11-16,70.99384307861328,0.061394098632004956,0.058394098632004954,False,0.058394098632004954,False,0.058394098632004954,0.05544118301710155,0.0029529156149034064
VNQ,2023-11-01,s14_rate_sensitivity,hold,2023-11-02,66.88735425429145,20,2023-12-01,75.0823974609375,0.1225200682253067,0.1195200682253067,False,0.1195200682253067,False,0.1195200682253067,0.07623427758222046,0.04328579064308624
VNQ,2023-11-01,s14_rate_sensitivity,hold,2023-11-02,66.88735425429145,30,2023-12-15,79.15303039550781,0.1833781030504642,0.1803781030504642,False,0.1803781030504642,False,0.1803781030504642,0.10467637229360993,0.07570173075685427
KRE,2023-11-01,s14_rate_sensitivity,hold,2023-11-02,37.46406271624194,10,2023-11-16,41.293922424316406,0.10222755970387842,0.09922755970387842,False,0.09922755970387842,False,0.09922755970387842,0.05544118301710155,0.04378637668677687
KRE,2023-11-01,s14_rate_sensitivity,hold,2023-11-02,37.46406271624194,20,2023-12-01,44.01100540161133,0.17475260851864483,0.17175260851864482,False,0.17175260851864482,False,0.17175260851864482,0.07623427758222046,0.09551833093642437
KRE,2023-11-01,s14_rate_sensitivity,hold,2023-11-02,37.46406271624194,30,2023-12-15,49.111305236816406,0.31089106936405453,0.3078910693640545,False,0.3078910693640545,False,0.3078910693640545,0.10467637229360993,0.2032146970704446
XHB,2023-11-01,s14_rate_sensitivity,hold,2023-11-02,73.54474988493807,10,2023-11-16,79.91524505615234,0.08662066539326085,0.08362066539326085,False,0.08362066539326085,False,0.08362066539326085,0.05544118301710155,0.028179482376159304
XHB,2023-11-01,s14_rate_sensitivity,hold,2023-11-02,73.54474988493807,20,2023-12-01,83.75712585449219,0.13885934734337324,0.13585934734337324,False,0.13585934734337324,False,0.13585934734337324,0.07623427758222046,0.05962506976115278
XHB,2023-11-01,s14_rate_sensitivity,hold,2023-11-02,73.54474988493807,30,2023-12-15,92.82279968261719,0.2621267980085584,0.2591267980085584,False,0.2591267980085584,False,0.2591267980085584,0.10467637229360993,0.1544504257149485
XLU,2023-12-13,s14_rate_sensitivity,hold,2023-12-14,30.56366689203275,10,2023-12-29,29.442899703979492,-0.036669918960064773,-0.039669918960064776,False,-0.039669918960064776,True,-0.03518050598430855,0.010025662226401666,-0.04969558118646644
XLU,2023-12-13,s14_rate_sensitivity,hold,2023-12-14,30.56366689203275,20,2024-01-16,29.117467880249023,-0.04731758845862555,-0.05031758845862555,False,-0.05031758845862555,True,-0.03518050598430855,0.009218249360647413,-0.05953583781927296
XLU,2023-12-13,s14_rate_sensitivity,hold,2023-12-14,30.56366689203275,30,2024-01-30,28.629308700561523,-0.06328946714098205,-0.06628946714098205,False,-0.06628946714098205,True,-0.03518050598430855,0.04313299680955329,-0.10942246395053534
VNQ,2023-12-13,s14_rate_sensitivity,hold,2023-12-14,79.48478283505142,10,2023-12-29,80.20177459716797,0.009020490923457247,0.006020490923457247,False,0.006020490923457247,False,0.006020490923457247,0.010025662226401666,-0.004005171302944419
VNQ,2023-12-13,s14_rate_sensitivity,hold,2023-12-14,79.48478283505142,20,2024-01-16,78.4499740600586,-0.013018954548071004,-0.016018954548071004,False,-0.016018954548071004,False,-0.016018954548071004,0.009218249360647413,-0.025237203908718416
VNQ,2023-12-13,s14_rate_sensitivity,hold,2023-12-14,79.48478283505142,30,2024-01-30,76.87969970703125,-0.03277461465078535,-0.03577461465078535,False,-0.03577461465078535,True,-0.03713289437545475,0.04313299680955329,-0.07890761146033864
KRE,2023-12-13,s14_rate_sensitivity,hold,2023-12-14,49.250411171166654,10,2023-12-29,49.01874923706055,-0.004703756346337462,-0.007703756346337462,False,-0.007703756346337462,False,-0.007703756346337462,0.010025662226401666,-0.017729418572739127
KRE,2023-12-13,s14_rate_sensitivity,hold,2023-12-14,49.250411171166654,20,2024-01-16,46.31678009033203,-0.059565616023772416,-0.06256561602377242,False,-0.06256561602377242,True,-0.05438915215119633,0.009218249360647413,-0.07178386538441983
KRE,2023-12-13,s14_rate_sensitivity,hold,2023-12-14,49.250411171166654,30,2024-01-30,49.35532760620117,0.002130265160018352,-0.0008697348399816481,False,-0.0008697348399816481,True,-0.05438915215119633,0.04313299680955329,-0.04400273164953494
XHB,2023-12-13,s14_rate_sensitivity,hold,2023-12-14,90.33342647083201,10,2023-12-29,93.94035339355469,0.03992903915681012,0.03692903915681012,False,0.03692903915681012,False,0.03692903915681012,0.010025662226401666,0.02690337693040845
XHB,2023-12-13,s14_rate_sensitivity,hold,2023-12-14,90.33342647083201,20,2024-01-16,92.0254135131836,0.01873046455176719,0.01573046455176719,False,0.01573046455176719,False,0.01573046455176719,0.009218249360647413,0.006512215191119778
XHB,2023-12-13,s14_rate_sensitivity,hold,2023-12-14,90.33342647083201,30,2024-01-30,93.8716049194336,0.03916798672243482,0.03616798672243482,False,0.03616798672243482,False,0.03616798672243482,0.04313299680955329,-0.006965010087118473
XLU,2024-01-31,s14_rate_sensitivity,hold,2024-02-01,28.447989076660306,10,2024-02-15,28.49913215637207,0.0017977748646467173,-0.0012022251353532827,False,-0.0012022251353532827,True,-0.035641716537899604,0.03586241470351603,-0.03706463983886932
XLU,2024-01-31,s14_rate_sensitivity,hold,2024-02-01,28.447989076660306,20,2024-03-01,28.69439697265625,0.00866169820762841,0.00566169820762841,False,0.00566169820762841,True,-0.035641716537899604,0.058229959572783985,-0.05256826136515558
XLU,2024-01-31,s14_rate_sensitivity,hold,2024-02-01,28.447989076660306,30,2024-03-15,29.503339767456055,0.03709754977590296,0.03409754977590296,False,0.03409754977590296,True,-0.035641716537899604,0.055266999239191206,-0.021169449463288248
VNQ,2024-01-31,s14_rate_sensitivity,hold,2024-02-01,76.06279685584802,10,2024-02-15,77.37891387939453,0.0173030322043084,0.0143030322043084,False,0.0143030322043084,False,0.0143030322043084,0.03586241470351603,-0.021559382499207632
VNQ,2024-01-31,s14_rate_sensitivity,hold,2024-02-01,76.06279685584802,20,2024-03-01,78.57704162597656,0.033054855646361014,0.030054855646361015,False,0.030054855646361015,False,0.030054855646361015,0.058229959572783985,-0.02817510392642297
VNQ,2024-01-31,s14_rate_sensitivity,hold,2024-02-01,76.06279685584802,30,2024-03-15,77.324462890625,0.0165871633299004,0.013587163329900401,False,0.013587163329900401,False,0.013587163329900401,0.055266999239191206,-0.04167983590929081
KRE,2024-01-31,s14_rate_sensitivity,hold,2024-02-01,46.625308814206626,10,2024-02-15,46.017601013183594,-0.01303386114705718,-0.01603386114705718,False,-0.01603386114705718,True,-0.06124953700423352,0.03586241470351603,-0.051896275850573215
KRE,2024-01-31,s14_rate_sensitivity,hold,2024-02-01,46.625308814206626,20,2024-03-01,44.51234817504883,-0.04531789049542945,-0.04831789049542945,False,-0.04831789049542945,True,-0.06124953700423352,0.058229959572783985,-0.10654785006821343
KRE,2024-01-31,s14_rate_sensitivity,hold,2024-02-01,46.625308814206626,30,2024-03-15,44.746089935302734,-0.04030469559766858,-0.043304695597668585,False,-0.043304695597668585,True,-0.06124953700423352,0.055266999239191206,-0.09857169483685979
XHB,2024-01-31,s14_rate_sensitivity,hold,2024-02-01,93.08598793425483,10,2024-02-15,97.94701385498047,0.05222081248317312,0.049220812483173115,False,0.049220812483173115,False,0.049220812483173115,0.03586241470351603,0.013358397779657083
XHB,2024-01-31,s14_rate_sensitivity,hold,2024-02-01,93.08598793425483,20,2024-03-01,102.51342010498047,0.10127659790627219,0.09827659790627219,False,0.09827659790627219,False,0.09827659790627219,0.058229959572783985,0.040046638333488205
XHB,2024-01-31,s14_rate_sensitivity,hold,2024-02-01,93.08598793425483,30,2024-03-15,103.29903411865234,0.10971625709780097,0.10671625709780097,False,0.10671625709780097,False,0.10671625709780097,0.055266999239191206,0.051449257858609765
XLU,2024-03-20,s14_rate_sensitivity,hold,2024-03-21,30.01897201980161,10,2024-04-05,30.543975830078125,0.017489066911758444,0.014489066911758445,False,0.014489066911758445,False,0.014489066911758445,-0.00947671976531661,0.023965786677075055
XLU,2024-03-20,s14_rate_sensitivity,hold,2024-03-21,30.01897201980161,20,2024-04-19,30.6705379486084,0.021705137949993514,0.018705137949993515,False,0.018705137949993515,False,0.018705137949993515,-0.053936916129707524,0.07264205407970104
XLU,2024-03-20,s14_rate_sensitivity,hold,2024-03-21,30.01897201980161,30,2024-05-03,32.06742477416992,0.06823860434051765,0.06523860434051765,False,0.06523860434051765,False,0.06523860434051765,-0.023118498169867885,0.08835710251038553
VNQ,2024-03-20,s14_rate_sensitivity,hold,2024-03-21,78.17766152640992,10,2024-04-05,76.8410415649414,-0.01709721083198401,-0.02009721083198401,False,-0.02009721083198401,False,-0.02009721083198401,-0.00947671976531661,-0.0106204910666674
VNQ,2024-03-20,s14_rate_sensitivity,hold,2024-03-21,78.17766152640992,20,2024-04-19,72.3188247680664,-0.07494259413687232,-0.07794259413687232,False,-0.07794259413687232,True,-0.03210505684742804,-0.053936916129707524,-0.0240056780071648
VNQ,2024-03-20,s14_rate_sensitivity,hold,2024-03-21,78.17766152640992,30,2024-05-03,74.42431640625,-0.048010455248676975,-0.05101045524867698,False,-0.05101045524867698,True,-0.03210505684742804,-0.023118498169867885,-0.027891957078809093
KRE,2024-03-20,s14_rate_sensitivity,hold,2024-03-21,46.27183465416026,10,2024-04-05,45.43309783935547,-0.01812629261566101,-0.02112629261566101,False,-0.02112629261566101,False,-0.02112629261566101,-0.00947671976531661,-0.0116495728503444
KRE,2024-03-20,s14_rate_sensitivity,hold,2024-03-21,46.27183465416026,20,2024-04-19,44.5943603515625,-0.036252599775551286,-0.03925259977555129,False,-0.03925259977555129,True,-0.05275137911056227,-0.053936916129707524,0.014684316354156235
KRE,2024-03-20,s14_rate_sensitivity,hold,2024-03-21,46.27183465416026,30,2024-05-03,46.79015350341797,0.011201605752866106,0.008201605752866107,False,0.008201605752866107,True,-0.05275137911056227,-0.023118498169867885,0.03132010392273399
XHB,2024-03-20,s14_rate_sensitivity,hold,2024-03-21,107.48717580250836,10,2024-04-05,106.80850219726562,-0.006313996066746541,-0.00931399606674654,False,-0.00931399606674654,False,-0.00931399606674654,-0.00947671976531661,0.00016272369857006988
XHB,2024-03-20,s14_rate_sensitivity,hold,2024-03-21,107.48717580250836,20,2024-04-19,98.51680755615234,-0.08345524179403252,-0.08645524179403252,False,-0.08645524179403252,True,-0.03876368308421185,-0.053936916129707524,-0.032518325664325
XHB,2024-03-20,s14_rate_sensitivity,hold,2024-03-21,107.48717580250836,30,2024-05-03,103.4937973022461,-0.037152139038423515,-0.04015213903842352,False,-0.04015213903842352,True,-0.03876368308421185,-0.023118498169867885,-0.017033640868555633
XLU,2024-05-01,s14_rate_sensitivity,hold,2024-05-02,31.77679177933224,10,2024-05-16,33.881500244140625,0.06623413966470015,0.06323413966470015,False,0.06323413966470015,False,0.06323413966470015,0.04867600059476773,0.014558139069932419
XLU,2024-05-01,s14_rate_sensitivity,hold,2024-05-02,31.77679177933224,20,2024-05-31,34.08775329589844,0.07272482170680483,0.06972482170680483,False,0.06972482170680483,False,0.06972482170680483,0.046057955677189844,0.023666866029614986
XLU,2024-05-01,s14_rate_sensitivity,hold,2024-05-02,31.77679177933224,30,2024-06-14,32.78461837768555,0.03171580710072819,0.02871580710072819,False,0.02871580710072819,False,0.02871580710072819,0.07662406835786784,-0.04790826125713965
