ticker,event_date,n_insiders,drawdown_pct,setup_type,entry_date,entry_price,horizon,exit_date,exit_price,raw_return,net_return,sl_hit_pct10,sl_return_pct10,sl_hit_atr2,sl_return_atr2,spy_return,edge_vs_spy,error
SLNH,2022-08-19,3,-0.5952,s07_insider_buying,2022-08-22,79.5,30,2022-10-04,47.75,-0.39937106918238996,-0.40237106918238996,True,-0.10300000000000009,True,-0.3199975988250944,-0.08998285203072709,-0.3123882171516629,
SLNH,2022-08-19,3,-0.5952,s07_insider_buying,2022-08-22,79.5,60,2022-11-15,20.5,-0.7421383647798743,-0.7451383647798743,True,-0.10300000000000009,True,-0.3199975988250944,-0.04057804549822841,-0.7045603192816459,
SLNH,2022-08-19,3,-0.5952,s07_insider_buying,2022-08-22,79.5,90,2022-12-29,6.75,-0.9150943396226415,-0.9180943396226415,True,-0.10300000000000009,True,-0.3199975988250944,-0.07257377892548433,-0.8455205606971572,
SLQT,2021-08-30,4,-0.5911,s07_insider_buying,2021-08-31,9.350000381469727,30,2021-10-13,13.149999618530273,0.4064170141202952,0.4034170141202952,False,0.4034170141202952,False,0.4034170141202952,-0.03440569408957772,0.4378227082098729,
SLQT,2021-08-30,4,-0.5911,s07_insider_buying,2021-08-31,9.350000381469727,60,2021-11-24,9.5,0.01604273929523581,0.01304273929523581,False,0.01304273929523581,False,0.01304273929523581,0.04161162192528112,-0.028568882630045308,
SLQT,2021-08-30,4,-0.5911,s07_insider_buying,2021-08-31,9.350000381469727,90,2022-01-07,8.109999656677246,-0.13262039296276096,-0.13562039296276096,True,-0.10299999999999998,False,-0.13562039296276096,0.0378120054994866,-0.17343239846224756,
SM,2025-03-04,3,-0.3513,s07_insider_buying,2025-03-05,26.768463825250688,30,2025-04-16,21.194467544555664,-0.20822996482290013,-0.21122996482290013,True,-0.10299999999999998,True,-0.12071738155602874,-0.08574568569395513,-0.125484279128945,
SM,2025-03-04,3,-0.3513,s07_insider_buying,2025-03-05,26.768463825250688,60,2025-05-30,22.440073013305664,-0.16169739287997742,-0.16469739287997742,True,-0.10299999999999998,True,-0.12071738155602874,0.02509688125337206,-0.18979427413334948,
SM,2025-03-04,3,-0.3513,s07_insider_buying,2025-03-05,26.768463825250688,90,2025-07-15,25.075010299682617,-0.06326300741885071,-0.06626300741885072,True,-0.10299999999999998,True,-0.12071738155602874,0.0852559562996531,-0.15151896371850382,
SMBK,2023-05-04,3,-0.2886,s07_insider_buying,2023-05-05,19.64350707080567,30,2023-06-20,21.926433563232422,0.11621786701314951,0.11321786701314951,False,0.11321786701314951,False,0.11321786701314951,0.07310626082085014,0.040111606192299365,
SMBK,2023-05-04,3,-0.2886,s07_insider_buying,2023-05-05,19.64350707080567,60,2023-08-02,24.36485481262207,0.24035156883127584,0.23735156883127584,False,0.23735156883127584,False,0.23735156883127584,0.10489369825771222,0.13245787057356362,
SMBK,2023-05-04,3,-0.2886,s07_insider_buying,2023-05-05,19.64350707080567,90,2023-09-14,21.55065155029297,0.09708777931623591,0.09408777931623591,False,0.09408777931623591,False,0.09408777931623591,0.1054582750322326,-0.011370495715996687,
SMRT,2021-11-29,3,-0.2973,s07_insider_buying,2021-11-30,10.220000267028809,30,2022-01-12,8.1899995803833,-0.19863019898292789,-0.2016301989829279,True,-0.10299999999999998,True,-0.16587813030601684,0.023105642362527545,-0.22473584134545543,
SMRT,2021-11-29,3,-0.2973,s07_insider_buying,2021-11-30,10.220000267028809,60,2022-02-25,6.420000076293945,-0.37181996980902343,-0.37481996980902343,True,-0.10299999999999998,True,-0.16587813030601684,-0.04916021713090235,-0.3256597526781211,
SMRT,2021-11-29,3,-0.2973,s07_insider_buying,2021-11-30,10.220000267028809,90,2022-04-08,4.869999885559082,-0.5234833895973171,-0.5264833895973171,True,-0.10299999999999998,True,-0.16587813030601684,-0.024809994202682817,-0.5016733953946343,
SNAX,2021-08-20,3,-0.3602,s07_insider_buying,2021-08-23,91.6500015258789,30,2021-10-05,83.69999694824219,-0.08674309269260516,-0.08974309269260516,True,-0.10299999999999998,False,-0.08974309269260516,-0.0239747040289775,-0.06576838866362766,
SNAX,2021-08-20,3,-0.3602,s07_insider_buying,2021-08-23,91.6500015258789,60,2021-11-16,72.44999694824219,-0.20949268148364708,-0.21249268148364708,True,-0.10299999999999998,False,-0.21249268148364708,0.0575598979958134,-0.2700525794794605,
SNAX,2021-08-20,3,-0.3602,s07_insider_buying,2021-08-23,91.6500015258789,90,2021-12-30,67.79999542236328,-0.26022919483292295,-0.26322919483292295,True,-0.10299999999999998,True,-0.22657377193504113,0.07683445760361485,-0.3400636524365378,
SNBR,2025-05-13,3,-0.5207,s07_insider_buying,2025-05-14,8.720000267028809,30,2025-06-27,6.71999979019165,-0.22935784582477137,-0.23235784582477137,True,-0.10299999999999998,True,-0.16379896546613282,0.04919606210381189,-0.28155390792858326,
SNBR,2025-05-13,3,-0.5207,s07_insider_buying,2025-05-14,8.720000267028809,60,2025-08-11,8.720000267028809,0.0,-0.003,True,-0.10299999999999998,True,-0.16379896546613282,0.08504441562015663,-0.08804441562015664,
SNBR,2025-05-13,3,-0.5207,s07_insider_buying,2025-05-14,8.720000267028809,90,2025-09-23,7.610000133514404,-0.12729358939487945,-0.13029358939487945,True,-0.10299999999999998,True,-0.16379896546613282,0.13474579167015044,-0.2650393810650299,
SNDX,2025-05-19,3,-0.4322,s07_insider_buying,2025-05-20,10.029999732971191,30,2025-07-03,9.0,-0.10269190033827391,-0.10569190033827391,True,-0.10299999999999998,False,-0.10569190033827391,0.05749325058114385,-0.16318515091941777,
SNDX,2025-05-19,3,-0.4322,s07_insider_buying,2025-05-20,10.029999732971191,60,2025-08-15,15.739999771118164,0.5692921425886714,0.5662921425886714,True,-0.10299999999999998,False,0.5662921425886714,0.08810165094078037,0.47819049164789107,
SNDX,2025-05-19,3,-0.4322,s07_insider_buying,2025-05-20,10.029999732971191,90,2025-09-29,15.5600004196167,0.5513460452513246,0.5483460452513246,True,-0.10299999999999998,False,0.5483460452513246,0.12544043259606186,0.4229056126552627,
SNSE,2021-12-16,3,-0.5422,s07_insider_buying,2021-12-17,105.80000305175781,30,2022-02-01,99.4000015258789,-0.06049150606118603,-0.06349150606118603,True,-0.10299999999999987,False,-0.06349150606118603,-0.018633010553723572,-0.04485849550746246,
SNSE,2021-12-16,3,-0.5422,s07_insider_buying,2021-12-17,105.80000305175781,60,2022-03-16,52.0,-0.5085066304340145,-0.5115066304340145,True,-0.10299999999999987,True,-0.2533014574403478,-0.056180523872231936,-0.4553261065617825,
