ticker,event_date,setup_type,region,entry_date,entry_price,horizon,exit_date,exit_price,raw_return,net_return,sl_hit_pct10,sl_return_pct10,sl_hit_atr2,sl_return_atr2,spy_return,edge_vs_spy,error
BAX,2016-02-01,s_quant_gate_placebo_sma_both_norsi,US,2016-02-02,31.889858283245538,90,2016-06-10,38.05791473388672,0.19341749329384084,0.19041749329384083,False,0.19041749329384083,False,0.19041749329384083,0.09998717839203253,0.0904303149018083,
SPG,2019-01-28,s_quant_gate_placebo_sma_both_norsi,US,2019-01-29,118.44613180935947,30,2019-03-13,119.79644775390625,0.011400253633610635,0.008400253633610636,False,0.008400253633610636,False,0.008400253633610636,0.06600457937666815,-0.057604325743057516,
SPG,2019-01-28,s_quant_gate_placebo_sma_both_norsi,US,2019-01-29,118.44613180935947,60,2019-04-25,119.6014404296875,0.009753873787854195,0.006753873787854195,False,0.006753873787854195,False,0.006753873787854195,0.11145911472343673,-0.10470524093558253,
SPG,2019-01-28,s_quant_gate_placebo_sma_both_norsi,US,2019-01-29,118.44613180935947,90,2019-06-07,111.1648178100586,-0.06147363268072137,-0.06447363268072137,False,-0.06447363268072137,True,-0.039152026305389165,0.09471395532754001,-0.15918758800826138,
WM,2022-05-27,s_quant_gate_placebo_sma_both_norsi,US,2022-05-31,149.50932695619423,30,2022-07-14,141.9056396484375,-0.05085761177952852,-0.053857611779528525,True,-0.10300000000000009,True,-0.0480809093815745,-0.08223321385088489,0.028375602071356365,
WM,2022-05-27,s_quant_gate_placebo_sma_both_norsi,US,2022-05-31,149.50932695619423,60,2022-08-25,164.0364227294922,0.09716514727910153,0.09416514727910152,True,-0.10300000000000009,True,-0.0480809093815745,0.01879391570464395,0.07537123157445758,
WM,2022-05-27,s_quant_gate_placebo_sma_both_norsi,US,2022-05-31,149.50932695619423,90,2022-10-07,146.3703155517578,-0.020995421946860438,-0.023995421946860437,True,-0.10300000000000009,True,-0.0480809093815745,-0.11533332667559593,0.09133790472873549,
BA,2025-01-16,s_quant_gate_placebo_sma_both_norsi,US,2025-01-17,169.8000030517578,30,2025-03-04,158.89999389648438,-0.06419322119771065,-0.06719322119771065,False,-0.06719322119771065,True,-0.06346754218451334,-0.033670752045136476,-0.033522469152574175,
BA,2025-01-16,s_quant_gate_placebo_sma_both_norsi,US,2025-01-17,169.8000030517578,60,2025-04-15,155.52000427246094,-0.08409893122878276,-0.08709893122878276,True,-0.10299999999999987,True,-0.06346754218451334,-0.09671149973634297,0.009612568507560204,
BA,2025-01-16,s_quant_gate_placebo_sma_both_norsi,US,2025-01-17,169.8000030517578,90,2025-05-29,208.17999267578125,0.22603055909442227,0.22303055909442226,True,-0.10299999999999987,True,-0.06346754218451334,-0.00860214476221155,0.23163270385663381,
VZ,2024-05-30,s_quant_gate_placebo_sma_both_norsi,US,2024-05-31,34.640890032154346,30,2024-07-16,36.35683822631836,0.04953533793650333,0.04653533793650333,False,0.04653533793650333,False,0.04653533793650333,0.08230190674602511,-0.03576656880952178,
VZ,2024-05-30,s_quant_gate_placebo_sma_both_norsi,US,2024-05-31,34.640890032154346,60,2024-08-27,36.35683822631836,0.04953533793650333,0.04653533793650333,False,0.04653533793650333,False,0.04653533793650333,0.07597879280519182,-0.02944345486868849,
VZ,2024-05-30,s_quant_gate_placebo_sma_both_norsi,US,2024-05-31,34.640890032154346,90,2024-10-09,38.68998718261719,0.11688779204877209,0.11388779204877209,False,0.11388779204877209,False,0.11388779204877209,0.10922284747541466,0.004664944573357421,
LITE,2018-02-09,s_quant_gate_placebo_sma_both_norsi,US,2018-02-12,57.7599983215332,30,2018-03-27,66.4000015258789,0.1495845473583517,0.1465845473583517,False,0.1465845473583517,False,0.1465845473583517,-0.008286336893128188,0.15487088425147988,
LITE,2018-02-09,s_quant_gate_placebo_sma_both_norsi,US,2018-02-12,57.7599983215332,60,2018-05-09,63.650001525878906,0.10197374265071413,0.09897374265071412,True,-0.10299999999999998,True,-0.10731849927161852,0.025582532174483807,0.07339121047623032,
LITE,2018-02-09,s_quant_gate_placebo_sma_both_norsi,US,2018-02-12,57.7599983215332,90,2018-06-21,58.04999923706055,0.00502079161971225,0.0020207916197122503,True,-0.10299999999999998,True,-0.10731849927161852,0.04830680048240521,-0.04628600886269296,
NKE,2018-12-03,s_quant_gate_placebo_sma_both_norsi,US,2018-12-04,69.57827846200394,30,2019-01-18,72.3013687133789,0.03913707426466462,0.036137074264664615,True,-0.10299999999999998,True,-0.05962510458403736,-0.03719503968224347,0.07333211394690808,
NKE,2018-12-03,s_quant_gate_placebo_sma_both_norsi,US,2018-12-04,69.57827846200394,60,2019-03-05,76.98351287841797,0.10643026214651119,0.10343026214651119,True,-0.10299999999999998,True,-0.05962510458403736,0.008188355617376297,0.09524190652913489,
NKE,2018-12-03,s_quant_gate_placebo_sma_both_norsi,US,2018-12-04,69.57827846200394,90,2019-04-16,79.10991668701172,0.13699157891946,0.13399157891946,True,-0.10299999999999998,True,-0.05962510458403736,0.05305878645390294,0.08093279246555707,
DHI,2024-05-15,s_quant_gate_placebo_sma_both_norsi,US,2024-05-16,152.75614010493027,30,2024-07-01,133.67379760742188,-0.12492029770063884,-0.12792029770063884,True,-0.10299999999999998,True,-0.05989594603310233,0.03249692442158714,-0.16041722212222598,
DHI,2024-05-15,s_quant_gate_placebo_sma_both_norsi,US,2024-05-16,152.75614010493027,60,2024-08-13,171.05050659179688,0.11976190596528524,0.11676190596528524,True,-0.10299999999999998,True,-0.05989594603310233,0.026248870257756574,0.09051303570752867,
DHI,2024-05-15,s_quant_gate_placebo_sma_both_norsi,US,2024-05-16,152.75614010493027,90,2024-09-25,182.90402221679688,0.19735954372215492,0.19435954372215491,True,-0.10299999999999998,True,-0.05989594603310233,0.08257173437241372,0.1117878093497412,
VRSN,2023-03-30,s_quant_gate_placebo_sma_both_norsi,US,2023-03-31,204.04459287258817,30,2023-05-15,222.71141052246094,0.09148401036791465,0.08848401036791465,False,0.08848401036791465,False,0.08848401036791465,0.020634589681231885,0.06784942068668276,
VRSN,2023-03-30,s_quant_gate_placebo_sma_both_norsi,US,2023-03-31,204.04459287258817,60,2023-06-28,219.48040771484375,0.07564922267699692,0.07264922267699692,False,0.07264922267699692,False,0.07264922267699692,0.08241757444056352,-0.009768351763566607,
