ticker,event_date,setup_type,consolidation_days,entry_date,entry_price,horizon,error,exit_date,exit_price,raw_return,net_return,sl_hit_pct10,sl_return_pct10,sl_hit_atr2,sl_return_atr2,spy_return,edge_vs_spy
ADBE,2025-09-16,s02_consolidation,24,2025-09-17,353.17999267578125,90,,2026-01-27,297.4200134277344,-0.15787977916188034,-0.16087977916188034,True,-0.10299999999999998,True,-0.06228361268891214,0.05980047220804319,-0.22068025136992353
BR,2025-09-15,s02_consolidation,15,2025-09-16,245.4079950110062,30,,2025-10-28,226.04922485351562,-0.07888402395619731,-0.08188402395619732,False,-0.08188402395619732,True,-0.037511791733390254,0.04156638445586136,-0.12345040841205868
BR,2025-09-15,s02_consolidation,15,2025-09-16,245.4079950110062,60,,2025-12-10,223.2063751220703,-0.09046820128227762,-0.09346820128227762,True,-0.10299999999999998,True,-0.037511791733390254,0.04233960850817686,-0.13580780979045448
BR,2025-09-15,s02_consolidation,15,2025-09-16,245.4079950110062,90,,2026-01-26,206.32981872558594,-0.159237584267243,-0.162237584267243,True,-0.10299999999999998,True,-0.037511791733390254,0.05326503672904037,-0.21550262099628337
ABNB,2025-09-10,s02_consolidation,20,2025-09-11,123.69499969482422,30,,2025-10-23,127.3499984741211,0.02954847640013214,0.02654847640013214,False,0.02654847640013214,True,-0.050061669409054654,0.029720274043040673,-0.0031717976429085325
ABNB,2025-09-10,s02_consolidation,20,2025-09-11,123.69499969482422,60,,2025-12-05,124.31999969482422,0.005052750729956479,0.002052750729956479,True,-0.10299999999999998,True,-0.050061669409054654,0.051073066708057446,-0.04902031597810097
ABNB,2025-09-10,s02_consolidation,20,2025-09-11,123.69499969482422,90,,2026-01-21,133.58999633789062,0.07999512241787454,0.07699512241787454,True,-0.10299999999999998,True,-0.050061669409054654,0.053733097931713214,0.023262024486161326
ACN,2025-09-09,s02_consolidation,15,2025-09-10,249.92058947161112,30,,2025-10-22,247.04498291015625,-0.01150608106172668,-0.01450608106172668,False,-0.01450608106172668,True,-0.054123585277938036,0.0245271079636471,-0.03903318902537378
ACN,2025-09-09,s02_consolidation,15,2025-09-10,249.92058947161112,60,,2025-12-04,267.0751037597656,0.06863986006284262,0.06563986006284261,False,0.06563986006284261,True,-0.054123585277938036,0.04997927763815846,0.015660582424684155
ACN,2025-09-09,s02_consolidation,15,2025-09-10,249.92058947161112,90,,2026-01-20,270.4167785644531,0.08201080645726555,0.07901080645726555,False,0.07901080645726555,True,-0.054123585277938036,0.04260311654258975,0.0364076899146758
AMP,2025-09-04,s02_consolidation,19,2025-09-05,506.375054724003,30,,2025-10-17,465.5383605957031,-0.08064515372021575,-0.08364515372021575,False,-0.08364515372021575,True,-0.04518746855074729,0.022643850307897395,-0.10628900402811314
AMP,2025-09-04,s02_consolidation,19,2025-09-05,506.375054724003,60,,2025-12-01,451.9190673828125,-0.1075408174892648,-0.11054081748926481,True,-0.10299999999999998,True,-0.04518746855074729,0.04708659563774087,-0.15762741312700568
AMP,2025-09-04,s02_consolidation,19,2025-09-05,506.375054724003,90,,2026-01-14,504.1235656738281,-0.004446287448740982,-0.007446287448740982,True,-0.10299999999999998,True,-0.04518746855074729,0.06575736756849082,-0.0732036550172318
AMGN,2025-09-03,s02_consolidation,18,2025-09-04,278.6931370623147,30,,2025-10-16,289.5077209472656,0.038804629345906116,0.035804629345906114,False,0.035804629345906114,True,-0.04112477126761305,0.02801225234708049,0.007792376998825623
AMGN,2025-09-03,s02_consolidation,18,2025-09-04,278.6931370623147,60,,2025-11-28,340.5113525390625,0.22181463141995317,0.21881463141995317,False,0.21881463141995317,True,-0.04112477126761305,0.06341326413909787,0.1554013672808553
AMGN,2025-09-03,s02_consolidation,18,2025-09-04,278.6931370623147,90,,2026-01-13,319.65447998046875,0.14697650379885485,0.14397650379885485,False,0.14397650379885485,True,-0.04112477126761305,0.08275543145882192,0.061221072340032934
AXON,2025-09-02,s02_consolidation,15,2025-09-03,737.260009765625,30,,2025-10-15,644.989990234375,-0.12515261686386958,-0.12815261686386958,True,-0.10299999999999987,True,-0.07906851861312747,0.03787963878014544,-0.16603225564401503
AXON,2025-09-02,s02_consolidation,15,2025-09-03,737.260009765625,60,,2025-11-26,533.1699829101562,-0.27682232069029344,-0.27982232069029345,True,-0.10299999999999987,True,-0.07906851861312747,0.06051997067076398,-0.3403422913610574
AXON,2025-09-02,s02_consolidation,15,2025-09-03,737.260009765625,90,,2026-01-12,631.72998046875,-0.14313814380142897,-0.14613814380142898,True,-0.10299999999999987,True,-0.07906851861312747,0.08787880280429272,-0.2340169466057217
ALL,2025-07-30,s02_consolidation,24,2025-07-31,193.20132767549072,30,,2025-09-12,197.40504455566406,0.02175821942193945,0.01875821942193945,False,0.01875821942193945,False,0.01875821942193945,0.02807047785498784,-0.00931225843304839
ALL,2025-07-30,s02_consolidation,24,2025-07-31,193.20132767549072,60,,2025-10-24,190.3123016357422,-0.01495344816988553,-0.01795344816988553,False,-0.01795344816988553,False,-0.01795344816988553,0.062032902102172605,-0.07998635027205814
ALL,2025-07-30,s02_consolidation,24,2025-07-31,193.20132767549072,90,,2025-12-08,198.81137084960938,0.029037291004239574,0.026037291004239575,False,0.026037291004239575,False,0.026037291004239575,0.07203772841064393,-0.04600043740640436
AFL,2025-07-29,s02_consolidation,19,2025-07-30,98.61627750574598,30,,2025-09-11,107.00040435791016,0.08501767724578402,0.08201767724578402,False,0.08201767724578402,True,-0.03698885369778282,0.03413956536114471,0.04787811188463931
AFL,2025-07-29,s02_consolidation,19,2025-07-30,98.61627750574598,60,,2025-10-23,105.87812805175781,0.07363744332763633,0.07063744332763633,False,0.07063744332763633,True,-0.03698885369778282,0.0592880071746511,0.011349436152985226
AFL,2025-07-29,s02_consolidation,19,2025-07-30,98.61627750574598,90,,2025-12-05,108.14246368408203,0.0965985171949022,0.0935985171949022,False,0.0935985171949022,True,-0.03698885369778282,0.08125393108613244,0.012344586108769762
AVB,2025-07-29,s02_consolidation,31,2025-07-30,196.16356106488945,30,,2025-09-11,191.07672119140625,-0.025931624843415824,-0.028931624843415823,True,-0.10299999999999998,True,-0.03897724309468542,0.03413956536114471,-0.06307119020456053
AVB,2025-07-29,s02_consolidation,31,2025-07-30,196.16356106488945,60,,2025-10-23,185.188720703125,-0.05594739564364892,-0.058947395643648925,True,-0.10299999999999998,True,-0.03897724309468542,0.0592880071746511,-0.11823540281830003
AVB,2025-07-29,s02_consolidation,31,2025-07-30,196.16356106488945,90,,2025-12-05,174.3932342529297,-0.1109804832955612,-0.11398048329556121,True,-0.10299999999999998,True,-0.03897724309468542,0.08125393108613244,-0.19523441438169364
AON,2025-07-24,s02_consolidation,29,2025-07-25,366.7706430985863,30,,2025-09-08,369.0364685058594,0.006177771994319681,0.0031777719943196807,False,0.0031777719943196807,True,-0.043239580245188036,0.02163462746725342,-0.01845685547293374
AON,2025-07-24,s02_consolidation,29,2025-07-25,366.7706430985863,60,,2025-10-20,343.20458984375,-0.06425283402112925,-0.06725283402112925,False,-0.06725283402112925,True,-0.043239580245188036,0.05994597579669381,-0.12719880981782306
AON,2025-07-24,s02_consolidation,29,2025-07-25,366.7706430985863,90,,2025-12-02,344.7904357910156,-0.05992902573083658,-0.06292902573083659,True,-0.10299999999999998,True,-0.043239580245188036,0.07609867216570576,-0.13902769789654235
APP,2025-07-16,s02_consolidation,17,2025-07-17,356.5899963378906,30,,2025-08-28,483.75,0.356600030758063,0.353600030758063,False,0.353600030758063,False,0.353600030758063,0.039269530654856055,0.31433050010320696
APP,2025-07-16,s02_consolidation,17,2025-07-17,356.5899963378906,60,,2025-10-10,569.8900146484375,0.5981660183995521,0.5951660183995521,False,0.5951660183995521,False,0.5951660183995521,0.048735377295080706,0.5464306411044714
APP,2025-07-16,s02_consolidation,17,2025-07-17,356.5899963378906,90,,2025-11-21,520.260009765625,0.4589865534888622,0.4559865534888622,False,0.4559865534888622,False,0.4559865534888622,0.05838732681309877,0.3975992266757634
AEE,2025-07-15,s02_consolidation,21,2025-07-16,93.17518426229282,30,,2025-08-27,98.11445617675781,0.053010594543722034,0.05001059454372203,False,0.05001059454372203,False,0.05001059454372203,0.03669798073350705,0.01331261381021498
AEE,2025-07-15,s02_consolidation,21,2025-07-16,93.17518426229282,60,,2025-10-09,100.86275482177734,0.08250663114165291,0.0795066311416529,False,0.0795066311416529,False,0.0795066311416529,0.07900852131202751,0.0004981098296253927
AEE,2025-07-15,s02_consolidation,21,2025-07-16,93.17518426229282,90,,2025-11-20,101.31320190429688,0.08734104157063038,0.08434104157063038,False,0.08434104157063038,False,0.08434104157063038,0.04905758410050631,0.03528345747012407
BRO,2025-07-15,s02_consolidation,20,2025-07-16,105.77462058618197,30,,2025-08-27,95.39971160888672,-0.09808505026819814,-0.10108505026819814,True,-0.10299999999999998,True,-0.03953419834914518,0.03669798073350705,-0.1377830310017052
BRO,2025-07-15,s02_consolidation,20,2025-07-16,105.77462058618197,60,,2025-10-09,94.80406951904297,-0.10371628852311054,-0.10671628852311055,True,-0.10299999999999998,True,-0.03953419834914518,0.07900852131202751,-0.18572480983513806
BRO,2025-07-15,s02_consolidation,20,2025-07-16,105.77462058618197,90,,2025-11-20,79.20524597167969,-0.2511885598573653,-0.2541885598573653,True,-0.10299999999999998,True,-0.03953419834914518,0.04905758410050631,-0.30324614395787164
