ticker,event_date,setup_type,reason,entry_date,entry_price,horizon,error,exit_date,exit_price,raw_return,net_return,sl_hit_pct10,sl_return_pct10,sl_hit_atr2,sl_return_atr2,spy_return,edge_vs_spy
SOLV,2024-04-01,s06_index_inclusion,S&P 500 and 100 constituent 3M Co. spun off Solventum.[32],2024-04-02,67.66999816894531,90.0,,2024-08-09,60.59000015258789,-0.10462536142946921,-0.10762536142946921,True,-0.10299999999999998,False,-0.10762536142946921,0.031779720980685155,-0.13940508241015437
SMCI,2024-03-18,s06_index_inclusion,Market capitalization change.[33],2024-03-19,88.86100006103516,30.0,,2024-05-01,73.83000183105469,-0.16915180134880614,-0.17215180134880614,True,-0.10299999999999998,True,-0.23576771201717261,-0.02304020821062791,-0.14911159313817823
SMCI,2024-03-18,s06_index_inclusion,Market capitalization change.[33],2024-03-19,88.86100006103516,60.0,,2024-06-13,87.11000061035156,-0.01970492622726394,-0.02270492622726394,True,-0.10299999999999998,True,-0.23576771201717261,0.05916231927632509,-0.08186724550358904
SMCI,2024-03-18,s06_index_inclusion,Market capitalization change.[33],2024-03-19,88.86100006103516,90.0,,2024-07-29,69.77300262451172,-0.21480736682473345,-0.21780736682473345,True,-0.10299999999999998,True,-0.23576771201717261,0.06710415493683541,-0.28491152176156886
DECK,2024-03-18,s06_index_inclusion,Market capitalization change.[33],2024-03-19,151.82000732421875,30.0,,2024-05-01,136.5800018310547,-0.10038206269229266,-0.10338206269229266,True,-0.10299999999999998,True,-0.05338048061745493,-0.02304020821062791,-0.08034185448166475
DECK,2024-03-18,s06_index_inclusion,Market capitalization change.[33],2024-03-19,151.82000732421875,60.0,,2024-06-13,171.69332885742188,0.1309005438971078,0.1279005438971078,True,-0.10299999999999998,True,-0.05338048061745493,0.05916231927632509,0.06873822462078272
DECK,2024-03-18,s06_index_inclusion,Market capitalization change.[33],2024-03-19,151.82000732421875,90.0,,2024-07-29,153.5366668701172,0.011307202365182567,0.008307202365182568,True,-0.10299999999999998,True,-0.05338048061745493,0.06710415493683541,-0.05879695257165285
UBER,2023-12-18,s06_index_inclusion,Market capitalization change.[34],2023-12-19,61.880001068115234,30.0,,2024-02-02,68.06999969482422,0.10003229670108227,0.09703229670108227,False,0.09703229670108227,True,-0.05260764914671934,0.046177044845262305,0.05085525185581996
UBER,2023-12-18,s06_index_inclusion,Market capitalization change.[34],2023-12-19,61.880001068115234,60.0,,2024-03-18,75.69999694824219,0.22333541760793452,0.22033541760793451,False,0.22033541760793451,True,-0.05260764914671934,0.08872130105326148,0.13161411655467303
UBER,2023-12-18,s06_index_inclusion,Market capitalization change.[34],2023-12-19,61.880001068115234,90.0,,2024-04-30,66.2699966430664,0.07094368938550644,0.06794368938550643,False,0.06794368938550643,True,-0.05260764914671934,0.06562484210498343,0.0023188472805230065
JBL,2023-12-18,s06_index_inclusion,Market capitalization change.[34],2023-12-19,131.43343051733615,30.0,,2024-02-02,130.57763671875,-0.006511233825501228,-0.009511233825501227,False,-0.009511233825501227,True,-0.07108666532247587,0.046177044845262305,-0.055688278670763536
JBL,2023-12-18,s06_index_inclusion,Market capitalization change.[34],2023-12-19,131.43343051733615,60.0,,2024-03-18,123.6434555053711,-0.059269357737242956,-0.06226935773724296,False,-0.06226935773724296,True,-0.07108666532247587,0.08872130105326148,-0.15099065879050444
JBL,2023-12-18,s06_index_inclusion,Market capitalization change.[34],2023-12-19,131.43343051733615,90.0,,2024-04-30,116.85293579101562,-0.11093444543697994,-0.11393444543697995,True,-0.10299999999999998,True,-0.07108666532247587,0.06562484210498343,-0.17955928754196337
BLDR,2023-12-18,s06_index_inclusion,Market capitalization change.[34],2023-12-19,162.17999267578125,30.0,,2024-02-02,180.75,0.11450245506757795,0.11150245506757794,False,0.11150245506757794,False,0.11150245506757794,0.046177044845262305,0.06532541022231564
BLDR,2023-12-18,s06_index_inclusion,Market capitalization change.[34],2023-12-19,162.17999267578125,60.0,,2024-03-18,195.3000030517578,0.2042176092718646,0.2012176092718646,False,0.2012176092718646,False,0.2012176092718646,0.08872130105326148,0.11249630821860312
BLDR,2023-12-18,s06_index_inclusion,Market capitalization change.[34],2023-12-19,162.17999267578125,90.0,,2024-04-30,182.82000732421875,0.12726609680948475,0.12426609680948475,False,0.12426609680948475,False,0.12426609680948475,0.06562484210498343,0.05864125470450132
HUBB,2023-10-18,s06_index_inclusion,Market capitalization change.[35],2023-10-19,280.54780188461666,30.0,,2023-12-01,294.1182861328125,0.04837137969727201,0.04537137969727201,True,-0.10299999999999998,True,-0.06647840834421681,0.06532070147702651,-0.019949321779754503
HUBB,2023-10-18,s06_index_inclusion,Market capitalization change.[35],2023-10-19,280.54780188461666,60.0,,2024-01-17,311.6986999511719,0.11103597268378151,0.10803597268378151,True,-0.10299999999999998,True,-0.06647840834421681,0.10037084333766955,0.007665129346111965
HUBB,2023-10-18,s06_index_inclusion,Market capitalization change.[35],2023-10-19,280.54780188461666,90.0,,2024-02-29,370.15606689453125,0.319404623411623,0.316404623411623,True,-0.10299999999999998,True,-0.06647840834421681,0.1837565343767833,0.1326480890348397
LULU,2023-10-18,s06_index_inclusion,S&P 500 and S&P 100 constituent Microsoft acquired Activision Blizzard.[35],2023-10-19,407.010009765625,30.0,,2023-12-01,466.6099853515625,0.14643368505914123,0.14343368505914122,False,0.14343368505914122,False,0.14343368505914122,0.06532070147702651,0.07811298358211471
LULU,2023-10-18,s06_index_inclusion,S&P 500 and S&P 100 constituent Microsoft acquired Activision Blizzard.[35],2023-10-19,407.010009765625,60.0,,2024-01-17,468.3999938964844,0.15083163228887297,0.14783163228887297,False,0.14783163228887297,False,0.14783163228887297,0.10037084333766955,0.047460788951203425
LULU,2023-10-18,s06_index_inclusion,S&P 500 and S&P 100 constituent Microsoft acquired Activision Blizzard.[35],2023-10-19,407.010009765625,90.0,,2024-02-29,467.0899963378906,0.14761304422675603,0.14461304422675603,False,0.14461304422675603,False,0.14461304422675603,0.1837565343767833,-0.03914349015002727
VLTO,2023-10-02,s06_index_inclusion,S&P 500 and S&P 100 constituent Danaher Corporation spun off Veralto.[36],2023-10-05,75.17011695672714,30.0,,2023-11-16,70.10601043701172,-0.0673686130172001,-0.0703686130172001,True,-0.10299999999999987,True,-0.11702270517957658,0.06096247618557582,-0.13133108920277592
VLTO,2023-10-02,s06_index_inclusion,S&P 500 and S&P 100 constituent Danaher Corporation spun off Veralto.[36],2023-10-05,75.17011695672714,60.0,,2024-01-02,80.22205352783203,0.06720671425871427,0.06420671425871427,True,-0.10299999999999987,True,-0.11702270517957658,0.11831072567834333,-0.05410401141962906
VLTO,2023-10-02,s06_index_inclusion,S&P 500 and S&P 100 constituent Danaher Corporation spun off Veralto.[36],2023-10-05,75.17011695672714,90.0,,2024-02-14,83.39054107666016,0.10935760715478504,0.10635760715478504,True,-0.10299999999999987,True,-0.11702270517957658,0.17963867623024132,-0.07328106907545628
BX,2023-09-18,s06_index_inclusion,Market capitalization change.[37],2023-09-19,104.80159465337839,30.0,,2023-10-31,85.55071258544922,-0.18368882774732276,-0.18668882774732276,True,-0.10299999999999998,True,-0.0457920907821473,-0.05529942052977288,-0.13138940721754988
BX,2023-09-18,s06_index_inclusion,Market capitalization change.[37],2023-09-19,104.80159465337839,60.0,,2023-12-13,110.93338012695312,0.05850851309901395,0.055508513099013945,True,-0.10299999999999998,True,-0.0457920907821473,0.06284448350204141,-0.00733597040302747
BX,2023-09-18,s06_index_inclusion,Market capitalization change.[37],2023-09-19,104.80159465337839,90.0,,2024-01-29,118.41849517822266,0.12993027987676053,0.12693027987676053,True,-0.10299999999999998,True,-0.0457920907821473,0.1142627539903629,0.012667525886397635
ABNB,2023-09-18,s06_index_inclusion,Market capitalization change.[37],2023-09-19,141.86000061035156,30.0,,2023-10-31,118.29000091552734,-0.16614972221496171,-0.16914972221496172,True,-0.10299999999999998,True,-0.05727601306863184,-0.05529942052977288,-0.11385030168518884
ABNB,2023-09-18,s06_index_inclusion,Market capitalization change.[37],2023-09-19,141.86000061035156,60.0,,2023-12-13,144.50999450683594,0.01868034601073454,0.01568034601073454,True,-0.10299999999999998,True,-0.05727601306863184,0.06284448350204141,-0.04716413749130688
ABNB,2023-09-18,s06_index_inclusion,Market capitalization change.[37],2023-09-19,141.86000061035156,90.0,,2024-01-29,152.6999969482422,0.07641333914600046,0.07341333914600046,True,-0.10299999999999998,True,-0.05727601306863184,0.1142627539903629,-0.04084941484436244
KVUE,2023-08-25,s06_index_inclusion,S&P 500 and S&P 100 constituent Johnson & Johnson offered to exchange the shares of Kenvue held for shares of Johnson & Johnson in a split-off exchange offer.[38],2023-08-28,20.45955858123546,30.0,,2023-10-10,17.5762996673584,-0.14092478595904068,-0.14392478595904068,True,-0.10299999999999998,True,-0.06486719649801209,-0.013945335963993166,-0.1299794499950475
KVUE,2023-08-25,s06_index_inclusion,S&P 500 and S&P 100 constituent Johnson & Johnson offered to exchange the shares of Kenvue held for shares of Johnson & Johnson in a split-off exchange offer.[38],2023-08-28,20.45955858123546,60.0,,2023-11-21,17.94927406311035,-0.12269495004781883,-0.12569495004781883,True,-0.10299999999999998,True,-0.06486719649801209,0.028556526254599035,-0.15425147630241787
KVUE,2023-08-25,s06_index_inclusion,S&P 500 and S&P 100 constituent Johnson & Johnson offered to exchange the shares of Kenvue held for shares of Johnson & Johnson in a split-off exchange offer.[38],2023-08-28,20.45955858123546,90.0,,2024-01-05,19.257137298583984,-0.05877063661355231,-0.06177063661355231,True,-0.10299999999999998,True,-0.06486719649801209,0.06610520405166675,-0.12787584066521906
PANW,2023-06-20,s06_index_inclusion,Market capitalization change.[39],2023-06-21,120.61000061035156,30.0,,2023-08-03,118.7249984741211,-0.01562890412645168,-0.01862890412645168,False,-0.01862890412645168,False,-0.01862890412645168,0.02907188407442063,-0.04770078820087231
PANW,2023-06-20,s06_index_inclusion,Market capitalization change.[39],2023-06-21,120.61000061035156,60.0,,2023-09-15,120.0999984741211,-0.0042285227895662025,-0.007228522789566203,True,-0.10299999999999998,True,-0.05801594137598309,0.020116173996103992,-0.027344696785670194
PANW,2023-06-20,s06_index_inclusion,Market capitalization change.[39],2023-06-21,120.61000061035156,90.0,,2023-10-27,119.3949966430664,-0.010073824402094256,-0.013073824402094255,True,-0.10299999999999998,True,-0.05801594137598309,-0.055097744596692255,0.042023920194598
AXON,2023-05-04,s06_index_inclusion,The Federal Deposit Insurance Corporation (FDIC) placed First Republic Bank into FDIC Receivership.[40],2023-05-05,218.4600067138672,30.0,,2023-06-20,204.77000427246094,-0.06266594351677846,-0.06566594351677846,True,-0.10299999999999998,True,-0.05623411094815767,0.07310626082085014,-0.1387722043376286
AXON,2023-05-04,s06_index_inclusion,The Federal Deposit Insurance Corporation (FDIC) placed First Republic Bank into FDIC Receivership.[40],2023-05-05,218.4600067138672,60.0,,2023-08-02,178.02000427246094,-0.1851139851623892,-0.1881139851623892,True,-0.10299999999999998,True,-0.05623411094815767,0.10489369825771222,-0.2930076834201014
AXON,2023-05-04,s06_index_inclusion,The Federal Deposit Insurance Corporation (FDIC) placed First Republic Bank into FDIC Receivership.[40],2023-05-05,218.4600067138672,90.0,,2023-09-14,212.50999450683594,-0.027236162337138436,-0.030236162337138436,True,-0.10299999999999998,True,-0.05623411094815767,0.1054582750322326,-0.13569443736937103
FICO,2023-03-20,s06_index_inclusion,Market capitalization change.[41],2023-03-21,686.1400146484375,30.0,,2023-05-03,752.3900146484375,0.09655463693360744,0.09355463693360744,False,0.09355463693360744,False,0.09355463693360744,0.027137116131133565,0.06641752080247387
FICO,2023-03-20,s06_index_inclusion,Market capitalization change.[41],2023-03-21,686.1400146484375,60.0,,2023-06-15,802.1099853515625,0.16901793836137857,0.16601793836137857,False,0.16601793836137857,False,0.16601793836137857,0.11418777728777507,0.0518301610736035
FICO,2023-03-20,s06_index_inclusion,Market capitalization change.[41],2023-03-21,686.1400146484375,90.0,,2023-07-31,837.969970703125,0.22128130237744803,0.21828130237744803,False,0.21828130237744803,False,0.21828130237744803,0.15670749874110923,0.0615738036363388
BG,2023-03-15,s06_index_inclusion,The FDIC placed Signature Bank into FDIC Receivership.[42],2023-03-16,86.57972610608726,30.0,,2023-04-28,85.214111328125,-0.015772916355602185,-0.018772916355602184,False,-0.018772916355602184,False,-0.018772916355602184,0.07935807403719153,-0.09813099039279372
BG,2023-03-15,s06_index_inclusion,The FDIC placed Signature Bank into FDIC Receivership.[42],2023-03-16,86.57972610608726,60.0,,2023-06-12,85.98628234863281,-0.0068543039363199165,-0.009854303936319916,False,-0.009854303936319916,True,-0.07880590536456489,0.12573175047242602,-0.13558605440874594
BG,2023-03-15,s06_index_inclusion,The FDIC placed Signature Bank into FDIC Receivership.[42],2023-03-16,86.57972610608726,90.0,,2023-07-26,99.70155334472656,0.1515577356130806,0.1485577356130806,False,0.1485577356130806,True,-0.07880590536456489,0.18646127804852708,-0.03790354243544647
PODD,2023-03-15,s06_index_inclusion,"The FDIC placed SVB's main subsidiary, Silicon Valley Bank, into receivership.[43]",2023-03-16,306.0,30.0,,2023-04-28,318.0400085449219,0.03934643315333952,0.03634643315333952,False,0.03634643315333952,False,0.03634643315333952,0.07935807403719153,-0.04301164088385201
PODD,2023-03-15,s06_index_inclusion,"The FDIC placed SVB's main subsidiary, Silicon Valley Bank, into receivership.[43]",2023-03-16,306.0,60.0,,2023-06-12,284.0899963378906,-0.07160131915722023,-0.07460131915722024,True,-0.10299999999999987,True,-0.07923300513757203,0.12573175047242602,-0.20033306962964625
PODD,2023-03-15,s06_index_inclusion,"The FDIC placed SVB's main subsidiary, Silicon Valley Bank, into receivership.[43]",2023-03-16,306.0,90.0,,2023-07-26,280.8699951171875,-0.08212419896343959,-0.08512419896343959,True,-0.10299999999999987,True,-0.07923300513757203,0.18646127804852708,-0.27158547701196667
GEHC,2023-01-04,s06_index_inclusion,S&P 500 constituent General Electric spun off GE HealthCare.[44],2023-01-05,60.31483732906399,30.0,,2023-02-17,72.77765655517578,0.20662940957823506,0.20362940957823505,False,0.20362940957823505,False,0.20362940957823505,0.06690780098147742,0.13672160859675764
GEHC,2023-01-04,s06_index_inclusion,S&P 500 constituent General Electric spun off GE HealthCare.[44],2023-01-05,60.31483732906399,60.0,,2023-04-03,81.371337890625,0.34910979609679704,0.34610979609679704,False,0.34610979609679704,False,0.34610979609679704,0.08068322465530309,0.26542657144149395
GEHC,2023-01-04,s06_index_inclusion,S&P 500 constituent General Electric spun off GE HealthCare.[44],2023-01-05,60.31483732906399,90.0,,2023-05-16,77.36294555664062,0.2826519805494301,0.2796519805494301,False,0.2796519805494301,False,0.2796519805494301,0.07884261079750376,0.20080936975192631
STLD,2022-12-22,s06_index_inclusion,S&P 500 constituent Johnson & Johnson acquired Abiomed.[45],2022-12-23,98.46592357091114,30.0,,2023-02-08,118.2861099243164,0.20128980295535004,0.19828980295535004,False,0.19828980295535004,True,-0.0834494702567774,0.08165417287894194,0.11663563007640809
STLD,2022-12-22,s06_index_inclusion,S&P 500 constituent Johnson & Johnson acquired Abiomed.[45],2022-12-23,98.46592357091114,60.0,,2023-03-23,102.52162170410156,0.04118884976760184,0.03818884976760184,False,0.03818884976760184,True,-0.0834494702567774,0.03956437491821707,-0.001375525150615231
STLD,2022-12-22,s06_index_inclusion,S&P 500 constituent Johnson & Johnson acquired Abiomed.[45],2022-12-23,98.46592357091114,90.0,,2023-05-05,94.0140151977539,-0.045212680810850836,-0.04821268081085084,False,-0.04821268081085084,True,-0.0834494702567774,0.09101771748209653,-0.13923039829294737
FSLR,2022-12-19,s06_index_inclusion,Market capitalization change.[46],2022-12-20,156.80999755859375,30.0,,2023-02-03,168.19000244140625,0.07257193457043609,0.06957193457043609,False,0.06957193457043609,True,-0.09136976674578101,0.08733465200908563,-0.017762717438649545
FSLR,2022-12-19,s06_index_inclusion,Market capitalization change.[46],2022-12-20,156.80999755859375,60.0,,2023-03-20,204.67999267578125,0.30527387196278966,0.30227387196278965,False,0.30227387196278965,True,-0.09136976674578101,0.04222411395783654,0.2600497580049531
FSLR,2022-12-19,s06_index_inclusion,Market capitalization change.[46],2022-12-20,156.80999755859375,90.0,,2023-05-02,176.39999389648438,0.12492823571769152,0.12192823571769151,False,0.12192823571769151,True,-0.09136976674578101,0.08748765495899335,0.03444058075869816
MBC,2022-12-15,s06_index_inclusion,S&P 500 constituent Fortune Brands Home & Security spun off MasterBrand.[46],2022-12-16,7.75,30.0,,2023-02-01,9.489999771118164,0.224516099499118,0.221516099499118,False,0.221516099499118,False,0.221516099499118,0.06651432120831724,0.15500177829080075
MBC,2022-12-15,s06_index_inclusion,S&P 500 constituent Fortune Brands Home & Security spun off MasterBrand.[46],2022-12-16,7.75,60.0,,2023-03-16,8.350000381469727,0.07741940406060999,0.07441940406060998,False,0.07441940406060998,False,0.07441940406060998,0.028376595428162732,0.04604280863244725
MBC,2022-12-15,s06_index_inclusion,S&P 500 constituent Fortune Brands Home & Security spun off MasterBrand.[46],2022-12-16,7.75,90.0,,2023-04-28,8.069999694824219,0.041290283203125,0.038290283203125,False,0.038290283203125,False,0.038290283203125,0.0839541149761227,-0.04566383177299771
ACGL,2022-11-01,s06_index_inclusion,Elon Musk acquired Twitter.[47],2022-11-02,52.461068294983235,30.0,,2022-12-15,57.767086029052734,0.10114200694950215,0.09814200694950215,False,0.09814200694950215,False,0.09814200694950215,0.014925696353841111,0.08321631059566104
ACGL,2022-11-01,s06_index_inclusion,Elon Musk acquired Twitter.[47],2022-11-02,52.461068294983235,60.0,,2023-01-31,61.1903190612793,0.16639483430288493,0.16339483430288493,False,0.16339483430288493,False,0.16339483430288493,0.06367959997829908,0.09971523432458584
ACGL,2022-11-01,s06_index_inclusion,Elon Musk acquired Twitter.[47],2022-11-02,52.461068294983235,90.0,,2023-03-15,59.65937423706055,0.13721234004618377,0.13421234004618376,False,0.13421234004618376,False,0.13421234004618376,0.01867039449982033,0.11554194554636343
TRGP,2022-10-12,s06_index_inclusion,Elliot Management Corp acquired Nielsen Holdings.[48],2022-10-13,58.77464023127573,30.0,,2022-11-25,67.82170104980469,0.1539279659208317,0.15092796592083169,False,0.15092796592083169,False,0.15092796592083169,0.15211504367337025,-0.0011870777525385678
TRGP,2022-10-12,s06_index_inclusion,Elliot Management Corp acquired Nielsen Holdings.[48],2022-10-13,58.77464023127573,60.0,,2023-01-10,68.82085418701172,0.17092769800384233,0.16792769800384233,False,0.16792769800384233,False,0.16792769800384233,0.12360348842382751,0.04432420958001482
TRGP,2022-10-12,s06_index_inclusion,Elliot Management Corp acquired Nielsen Holdings.[48],2022-10-13,58.77464023127573,90.0,,2023-02-23,71.07527160644531,0.2092846732326581,0.2062846732326581,False,0.2062846732326581,False,0.2062846732326581,0.15260120198468652,0.05368347124797157
PCG,2022-10-03,s06_index_inclusion,Vista Equity Partners acquired Citrix Systems.[49],2022-10-04,13.060667381844016,30.0,,2022-11-15,14.233660697937012,0.08981113152943498,0.08681113152943498,False,0.08681113152943498,False,0.08681113152943498,0.07005922351439109,0.016751908015043893
PCG,2022-10-03,s06_index_inclusion,Vista Equity Partners acquired Citrix Systems.[49],2022-10-04,13.060667381844016,60.0,,2022-12-29,16.10651397705078,0.23320757708299644,0.23020757708299644,False,0.23020757708299644,False,0.23020757708299644,0.034373767959576806,0.19583380912341963
PCG,2022-10-03,s06_index_inclusion,Vista Equity Partners acquired Citrix Systems.[49],2022-10-04,13.060667381844016,90.0,,2023-02-13,15.43622875213623,0.18188667553042093,0.17888667553042092,False,0.17888667553042092,False,0.17888667553042092,0.11365691993070115,0.06522975559971977
EQT,2022-10-03,s06_index_inclusion,S&P 500 constituent Prologis Inc. acquired Duke Realty.[49],2022-10-04,40.55762223178356,30.0,,2022-11-15,41.54065704345703,0.024237979387832453,0.021237979387832454,True,-0.10299999999999998,True,-0.12127648284143366,0.07005922351439109,-0.04882124412655864
EQT,2022-10-03,s06_index_inclusion,S&P 500 constituent Prologis Inc. acquired Duke Realty.[49],2022-10-04,40.55762223178356,60.0,,2022-12-29,32.15224075317383,-0.20724542061597329,-0.2102454206159733,True,-0.10299999999999998,True,-0.12127648284143366,0.034373767959576806,-0.2446191885755501
EQT,2022-10-03,s06_index_inclusion,S&P 500 constituent Prologis Inc. acquired Duke Realty.[49],2022-10-04,40.55762223178356,90.0,,2023-02-13,29.294897079467773,-0.2776968799588452,-0.2806968799588452,True,-0.10299999999999998,True,-0.12127648284143366,0.11365691993070115,-0.39435379988954633
CSGP,2022-09-19,s06_index_inclusion,Market capitalization change.[50],2022-09-20,71.54000091552734,30.0,,2022-11-01,81.19000244140625,0.1348895918700559,0.1318895918700559,False,0.1318895918700559,False,0.1318895918700559,-0.0014023217204193195,0.1332919135904752
CSGP,2022-09-19,s06_index_inclusion,Market capitalization change.[50],2022-09-20,71.54000091552734,60.0,,2022-12-14,81.26000213623047,0.13586806117294103,0.13286806117294103,False,0.13286806117294103,False,0.13286806117294103,0.03724104699295916,0.09562701417998187
CSGP,2022-09-19,s06_index_inclusion,Market capitalization change.[50],2022-09-20,71.54000091552734,90.0,,2023-01-30,77.9000015258789,0.08890132134414275,0.08590132134414274,False,0.08590132134414274,False,0.08590132134414274,0.0451086424525351,0.04079267889160765
INVH,2022-09-19,s06_index_inclusion,Market capitalization change.[50],2022-09-20,32.012981745449075,30.0,,2022-11-01,27.789657592773438,-0.13192536035091518,-0.13492536035091518,True,-0.10299999999999998,True,-0.05532973024164156,-0.0014023217204193195,-0.13352303863049586
INVH,2022-09-19,s06_index_inclusion,Market capitalization change.[50],2022-09-20,32.012981745449075,60.0,,2022-12-14,28.306440353393555,-0.11578244793090653,-0.11878244793090653,True,-0.10299999999999998,True,-0.05532973024164156,0.03724104699295916,-0.1560234949238657
INVH,2022-09-19,s06_index_inclusion,Market capitalization change.[50],2022-09-20,32.012981745449075,90.0,,2023-01-30,28.120738983154297,-0.12158326247907525,-0.12458326247907525,True,-0.10299999999999998,True,-0.05532973024164156,0.0451086424525351,-0.16969190493161035
KDP,2022-06-21,s06_index_inclusion,Market capitalization change.[51],2022-06-22,31.366590380296696,30.0,,2022-08-04,34.8880500793457,0.11226785112292781,0.1092678511229278,False,0.1092678511229278,False,0.1092678511229278,0.11750572954037541,-0.008237878417447608
KDP,2022-06-21,s06_index_inclusion,Market capitalization change.[51],2022-06-22,31.366590380296696,60.0,,2022-09-16,33.52607727050781,0.06884672079524545,0.06584672079524545,False,0.06584672079524545,False,0.06584672079524545,0.044584160168793074,0.021262560626452376
KDP,2022-06-21,s06_index_inclusion,Market capitalization change.[51],2022-06-22,31.366590380296696,90.0,,2022-10-28,35.868927001953125,0.14353924245730654,0.14053924245730653,False,0.14053924245730653,False,0.14053924245730653,0.05395813013514772,0.08658111232215882
ON,2022-06-21,s06_index_inclusion,Market capitalization change.[51],2022-06-22,50.90999984741211,30.0,,2022-08-04,68.05000305175781,0.3366726233690409,0.3336726233690409,True,-0.10299999999999998,True,-0.12098202958587811,0.11750572954037541,0.2161668938286655
ON,2022-06-21,s06_index_inclusion,Market capitalization change.[51],2022-06-22,50.90999984741211,60.0,,2022-09-16,68.94000244140625,0.354154442114198,0.351154442114198,True,-0.10299999999999998,True,-0.12098202958587811,0.044584160168793074,0.3065702819454049
ON,2022-06-21,s06_index_inclusion,Market capitalization change.[51],2022-06-22,50.90999984741211,90.0,,2022-10-28,67.4800033569336,0.3254764006911264,0.3224764006911264,True,-0.10299999999999998,True,-0.12098202958587811,0.05395813013514772,0.26851827055597866
VICI,2022-06-08,s06_index_inclusion,S&P 500 constituent Oracle Corp. acquired Cerner.[51],2022-06-09,24.773753636425983,30.0,,2022-07-25,26.55113983154297,0.07174472714960767,0.06874472714960767,True,-0.10299999999999998,True,-0.06587781094385348,-0.029465148145531916,0.09820987529513958
VICI,2022-06-08,s06_index_inclusion,S&P 500 constituent Oracle Corp. acquired Cerner.[51],2022-06-09,24.773753636425983,60.0,,2022-09-06,26.591224670410156,0.07336276369971895,0.07036276369971894,True,-0.10299999999999998,True,-0.06587781094385348,-0.041266496936003594,0.11162926063572254
VICI,2022-06-08,s06_index_inclusion,S&P 500 constituent Oracle Corp. acquired Cerner.[51],2022-06-09,24.773753636425983,90.0,,2022-10-18,24.83261489868164,0.002375952514886981,-0.0006240474851130192,True,-0.10299999999999998,True,-0.06587781094385348,-0.08568863634352386,0.08506458885841084
WBD,2022-04-11,s06_index_inclusion,WarnerMedia and Discovery merge to create Warner Bros. Discovery.[52],2022-04-12,24.3700008392334,30.0,,2022-05-25,17.229999542236328,-0.2929832191676556,-0.2959832191676556,True,-0.10299999999999998,True,-0.12044026357069648,-0.10316427456668142,-0.19281894460097415
WBD,2022-04-11,s06_index_inclusion,WarnerMedia and Discovery merge to create Warner Bros. Discovery.[52],2022-04-12,24.3700008392334,60.0,,2022-07-11,13.65999984741211,-0.4394747896183573,-0.4424747896183573,True,-0.10299999999999998,True,-0.12044026357069648,-0.1290742253457492,-0.3134005642726081
WBD,2022-04-11,s06_index_inclusion,WarnerMedia and Discovery merge to create Warner Bros. Discovery.[52],2022-04-12,24.3700008392334,90.0,,2022-08-22,12.710000038146973,-0.47845713580423543,-0.48145713580423544,True,-0.10299999999999998,True,-0.12044026357069648,-0.06306860439116158,-0.41838853141307386
CPT,2022-04-04,s06_index_inclusion,S&P 500 constituent M&T Bank Corp. acquired People's United Financial.[53],2022-04-05,145.63948216304857,30.0,,2022-05-18,119.12432861328125,-0.18206020205484297,-0.18506020205484297,True,-0.10299999999999998,True,-0.05321870258892647,-0.13918550415307873,-0.04587469790176424
CPT,2022-04-04,s06_index_inclusion,S&P 500 constituent M&T Bank Corp. acquired People's United Financial.[53],2022-04-05,145.63948216304857,60.0,,2022-07-01,118.0692367553711,-0.18930474757395532,-0.19230474757395533,True,-0.10299999999999998,True,-0.05321870258892647,-0.1588972533142512,-0.03340749425970413
CPT,2022-04-04,s06_index_inclusion,S&P 500 constituent M&T Bank Corp. acquired People's United Financial.[53],2022-04-05,145.63948216304857,90.0,,2022-08-15,126.89447784423828,-0.12870825987848944,-0.13170825987848944,True,-0.10299999999999998,True,-0.05321870258892647,-0.053836537459409306,-0.07787172241908014
MOH,2022-03-02,s06_index_inclusion,S&P 500 constituent S&P Global Inc. acquired IHS Markit.[54],2022-03-03,309.4200134277344,30.0,,2022-04-14,335.94000244140625,0.0857087061689552,0.0827087061689552,False,0.0827087061689552,False,0.0827087061689552,-0.002996835963592903,0.08570554213254811
MOH,2022-03-02,s06_index_inclusion,S&P 500 constituent S&P Global Inc. acquired IHS Markit.[54],2022-03-03,309.4200134277344,60.0,,2022-05-27,305.0799865722656,-0.014026328831772128,-0.017026328831772127,False,-0.017026328831772127,True,-0.08081188024964736,-0.05430544366431633,0.0372791148325442
MOH,2022-03-02,s06_index_inclusion,S&P 500 constituent S&P Global Inc. acquired IHS Markit.[54],2022-03-03,309.4200134277344,90.0,,2022-07-13,282.3399963378906,-0.08751863458944731,-0.09051863458944731,True,-0.10299999999999998,True,-0.08081188024964736,-0.13354274147540401,0.0430241068859567
NDSN,2022-02-15,s06_index_inclusion,S&P 500 constituent Advanced Micro Devices acquired Xilinx.[55],2022-02-16,216.72669656718028,30.0,,2022-03-31,215.6815185546875,-0.004822562374860895,-0.007822562374860894,False,-0.007822562374860894,True,-0.06494057062251923,0.02052834957792804,-0.028350911952788934
NDSN,2022-02-15,s06_index_inclusion,S&P 500 constituent Advanced Micro Devices acquired Xilinx.[55],2022-02-16,216.72669656718028,60.0,,2022-05-13,201.32998657226562,-0.07104205544950959,-0.07404205544950959,True,-0.10299999999999998,True,-0.06494057062251923,-0.09227111080988704,0.018229055360377444
