ticker,event_date,n_insiders,drawdown_pct,setup_type,entry_date,entry_price,horizon,exit_date,exit_price,raw_return,net_return,sl_hit_pct10,sl_return_pct10,sl_hit_atr2,sl_return_atr2,spy_return,edge_vs_spy,error
NCLH,2026-05-11,3,-0.3373,s07_insider_buying,2026-05-12,16.549999237060547,30,2026-06-25,20.704999923706055,0.25105745487535613,0.24805745487535613,True,-0.10299999999999998,True,-0.11410387350635598,-0.003859209898116389,0.2519166647734725,
NCLH,2026-05-11,3,-0.3373,s07_insider_buying,2026-05-12,16.549999237060547,60,,,,,,,,,,,exit_out_of_range
NCLH,2026-05-11,3,-0.3373,s07_insider_buying,2026-05-12,16.549999237060547,90,,,,,,,,,,,exit_out_of_range
NRDE,2025-12-16,3,-0.4096,s07_insider_buying,2025-12-17,1.5,30,2026-02-02,1.5499999523162842,0.03333330154418945,0.030333301544189454,True,-0.10299999999999998,False,0.030333301544189454,0.02584951494973864,0.004483786594450815,
NRDE,2025-12-16,3,-0.4096,s07_insider_buying,2025-12-17,1.5,60,2026-03-17,1.7000000476837158,0.1333333651224773,0.13033336512247728,True,-0.10299999999999998,False,0.13033336512247728,-0.01046924846440822,0.1408026135868855,
NRDE,2025-12-16,3,-0.4096,s07_insider_buying,2025-12-17,1.5,90,2026-04-29,2.390000104904175,0.5933334032694499,0.5903334032694499,True,-0.10299999999999998,False,0.5903334032694499,0.052569886392956455,0.5377635168764935,
NSPR,2026-05-08,3,-0.3784,s07_insider_buying,2026-05-11,1.2100000381469727,30,2026-06-24,0.699999988079071,-0.4214876313962186,-0.4244876313962186,True,-0.10299999999999998,True,-0.16973145941270185,-0.0017937681895825452,-0.42269386320663604,
NSPR,2026-05-08,3,-0.3784,s07_insider_buying,2026-05-11,1.2100000381469727,60,,,,,,,,,,,exit_out_of_range
NSPR,2026-05-08,3,-0.3784,s07_insider_buying,2026-05-11,1.2100000381469727,90,,,,,,,,,,,exit_out_of_range
OI,2026-05-14,3,-0.4233,s07_insider_buying,2026-05-15,8.75,30,,,,,,,,,,,exit_out_of_range
OI,2026-05-14,3,-0.4233,s07_insider_buying,2026-05-15,8.75,60,,,,,,,,,,,exit_out_of_range
OI,2026-05-14,3,-0.4233,s07_insider_buying,2026-05-15,8.75,90,,,,,,,,,,,exit_out_of_range
OLED,2026-05-11,3,-0.3091,s07_insider_buying,2026-05-12,93.24580639859485,30,2026-06-25,86.97000122070312,-0.06730388657978614,-0.07030388657978615,False,-0.07030388657978615,True,-0.09730999260921469,-0.003859209898116389,-0.06644467668166976,
OLED,2026-05-11,3,-0.3091,s07_insider_buying,2026-05-12,93.24580639859485,60,,,,,,,,,,,exit_out_of_range
OLED,2026-05-11,3,-0.3091,s07_insider_buying,2026-05-12,93.24580639859485,90,,,,,,,,,,,exit_out_of_range
ONCY,2026-02-11,3,-0.3307,s07_insider_buying,2026-02-12,0.8500000238418579,30,2026-03-27,0.8399999737739563,-0.01176476445577379,-0.01476476445577379,False,-0.01476476445577379,False,-0.01476476445577379,-0.08414710837384665,0.06938234391807285,
ONCY,2026-02-11,3,-0.3307,s07_insider_buying,2026-02-12,0.8500000238418579,60,2026-05-11,0.8999999761581421,0.05882347166332158,0.05582347166332158,False,0.05582347166332158,False,0.05582347166332158,0.06781376377511417,-0.011990292111792589,
ONCY,2026-02-11,3,-0.3307,s07_insider_buying,2026-02-12,0.8500000238418579,90,2026-06-24,0.9200000166893005,0.08235293045175962,0.07935293045175962,False,0.07935293045175962,False,0.07935293045175962,0.06178935255504214,0.017563577896717475,
ONMD,2026-06-16,3,-0.5825,s07_insider_buying,2026-06-17,0.5400000214576721,30,,,,,,,,,,,exit_out_of_range
ONMD,2026-06-16,3,-0.5825,s07_insider_buying,2026-06-17,0.5400000214576721,60,,,,,,,,,,,exit_out_of_range
ONMD,2026-06-16,3,-0.5825,s07_insider_buying,2026-06-17,0.5400000214576721,90,,,,,,,,,,,exit_out_of_range
ONON,2026-05-14,3,-0.2546,s07_insider_buying,2026-05-15,37.0,30,,,,,,,,,,,exit_out_of_range
ONON,2026-05-14,3,-0.2546,s07_insider_buying,2026-05-15,37.0,60,,,,,,,,,,,exit_out_of_range
ONON,2026-05-14,3,-0.2546,s07_insider_buying,2026-05-15,37.0,90,,,,,,,,,,,exit_out_of_range
OPAL,2026-06-11,3,-0.3004,s07_insider_buying,2026-06-12,1.909999966621399,30,,,,,,,,,,,exit_out_of_range
OPAL,2026-06-11,3,-0.3004,s07_insider_buying,2026-06-12,1.909999966621399,60,,,,,,,,,,,exit_out_of_range
OPAL,2026-06-11,3,-0.3004,s07_insider_buying,2026-06-12,1.909999966621399,90,,,,,,,,,,,exit_out_of_range
OPCH,2026-05-04,3,-0.4142,s07_insider_buying,2026-05-05,21.649999618530273,30,2026-06-17,21.709999084472656,0.0027713379676472805,-0.0002286620323527196,True,-0.10299999999999998,False,-0.0002286620323527196,0.026587394765098082,-0.0268160567974508,
OPCH,2026-05-04,3,-0.4142,s07_insider_buying,2026-05-05,21.649999618530273,60,,,,,,,,,,,exit_out_of_range
OPCH,2026-05-04,3,-0.4142,s07_insider_buying,2026-05-05,21.649999618530273,90,,,,,,,,,,,exit_out_of_range
PATK,2026-05-05,5,-0.38,s07_insider_buying,2026-05-06,94.03111689817361,30,2026-06-18,87.37000274658203,-0.07083946645879902,-0.07383946645879902,True,-0.10300000000000009,True,-0.1162603684151674,0.028158394440729095,-0.10199786089952811,
PATK,2026-05-05,5,-0.38,s07_insider_buying,2026-05-06,94.03111689817361,60,,,,,,,,,,,exit_out_of_range
PATK,2026-05-05,5,-0.38,s07_insider_buying,2026-05-06,94.03111689817361,90,,,,,,,,,,,exit_out_of_range
PENN,2025-11-21,3,-0.3258,s07_insider_buying,2025-11-24,13.760000228881836,30,2026-01-08,14.430000305175781,0.048691865199800954,0.04569186519980095,False,0.04569186519980095,False,0.04569186519980095,0.04354586267522942,0.002146002524571533,
PENN,2025-11-21,3,-0.3258,s07_insider_buying,2025-11-24,13.760000228881836,60,2026-02-23,12.170000076293945,-0.11555233474855087,-0.11855233474855087,True,-0.10299999999999998,True,-0.10763648997903152,0.03277006617733913,-0.15132240092589,
PENN,2025-11-21,3,-0.3258,s07_insider_buying,2025-11-24,13.760000228881836,90,2026-04-07,15.050000190734863,0.09374999566826725,0.09074999566826725,True,-0.10299999999999998,True,-0.10763648997903152,0.00042781825541071683,0.09032217741285653,
PICS,2026-03-26,3,-0.4047,s07_insider_buying,2026-03-27,11.300000190734863,30,2026-05-11,11.859999656677246,0.04955747402566768,0.04655747402566768,True,-0.10299999999999998,False,0.04655747402566768,0.15066150471862905,-0.10410403069296137,
PICS,2026-03-26,3,-0.4047,s07_insider_buying,2026-03-27,11.300000190734863,60,2026-06-24,9.970000267028809,-0.11769910630590541,-0.12069910630590541,True,-0.10299999999999998,True,-0.24126717068737413,0.1441696815986271,-0.2648687879045325,
PICS,2026-03-26,3,-0.4047,s07_insider_buying,2026-03-27,11.300000190734863,90,,,,,,,,,,,exit_out_of_range
PRMB,2025-11-11,3,-0.3929,s07_insider_buying,2025-11-12,16.110791737937006,30,2025-12-26,16.43691635131836,0.020242618655010425,0.017242618655010426,False,0.017242618655010426,False,0.017242618655010426,0.011039660315547373,0.006202958339463053,
PRMB,2025-11-11,3,-0.3929,s07_insider_buying,2025-11-12,16.110791737937006,60,2026-02-10,18.653573989868164,0.15783099262238753,0.15483099262238753,False,0.15483099262238753,False,0.15483099262238753,0.013690591859124135,0.1411404007632634,
PRMB,2025-11-11,3,-0.3929,s07_insider_buying,2025-11-12,16.110791737937006,90,2026-03-25,18.328622817993164,0.13766120971160611,0.1346612097116061,False,0.1346612097116061,False,0.1346612097116061,-0.035383185427869,0.1700443951394751,
QDEL,2026-02-13,3,-0.3335,s07_insider_buying,2026-02-17,23.8700008392334,30,2026-03-31,16.43000030517578,-0.31168832310340877,-0.3146883231034088,True,-0.10299999999999998,True,-0.17085698807674754,-0.04120315662687779,-0.273485166476531,
QDEL,2026-02-13,3,-0.3335,s07_insider_buying,2026-02-17,23.8700008392334,60,2026-05-13,11.050000190734863,-0.5370758356835591,-0.5400758356835591,True,-0.10299999999999998,True,-0.17085698807674754,0.09438825074116708,-0.6344640864247262,
QDEL,2026-02-13,3,-0.3335,s07_insider_buying,2026-02-17,23.8700008392334,90,,,,,,,,,,,exit_out_of_range
RAL,2026-02-06,4,-0.2978,s07_insider_buying,2026-02-09,40.94998429731463,30,2026-03-24,42.54461669921875,0.03894097712776645,0.03594097712776645,False,0.03594097712776645,False,0.03594097712776645,-0.04997837513303882,0.08591935226080527,
RAL,2026-02-06,4,-0.2978,s07_insider_buying,2026-02-09,40.94998429731463,60,2026-05-06,46.980926513671875,0.14727581267357737,0.14427581267357736,False,0.14427581267357736,False,0.14427581267357736,0.06732348977568314,0.07695232289789422,
