ticker,event_date,setup_type,settlement_date,days_to_cover,drawdown_pct,entry_date,entry_price,horizon,exit_date,exit_price,raw_return,net_return,sl_hit_pct10,sl_return_pct10,sl_hit_atr2,sl_return_atr2,spy_return,edge_vs_spy,error
KG,2026-06-06,s09_short_squeeze_candidate,2026-05-29,28.73,-0.2949,2026-06-09,11.989999771118164,60,,,,,,,,,,,exit_out_of_range
KG,2026-06-06,s09_short_squeeze_candidate,2026-05-29,28.73,-0.2949,2026-06-09,11.989999771118164,90,,,,,,,,,,,exit_out_of_range
KIDS,2022-06-23,s09_short_squeeze_candidate,2022-06-15,21.23,-0.2786,2022-06-24,46.380001068115234,30,2022-08-08,56.849998474121094,0.22574379398200684,0.22274379398200683,True,-0.10299999999999998,True,-0.11516994481078369,0.0828265751580266,0.13991721882398023,
KIDS,2022-06-23,s09_short_squeeze_candidate,2022-06-15,21.23,-0.2786,2022-06-24,46.380001068115234,60,2022-09-20,48.7400016784668,0.050884013712841236,0.047884013712841234,True,-0.10299999999999998,True,-0.11516994481078369,0.011189907758099693,0.03669410595474154,
KIDS,2022-06-23,s09_short_squeeze_candidate,2022-06-15,21.23,-0.2786,2022-06-24,46.380001068115234,90,2022-11-01,37.959999084472656,-0.1815438074543526,-0.18454380745435262,True,-0.10299999999999998,True,-0.11516994481078369,0.012321941107458656,-0.19686574856181127,
KIDS,2023-10-07,s09_short_squeeze_candidate,2023-09-29,23.0,-0.2884,2023-10-10,27.639999389648438,30,2023-11-21,32.25,0.16678729059878594,0.16378729059878594,True,-0.10299999999999998,True,-0.09509707467353079,0.04695814000635523,0.11682915059243071,
KIDS,2023-10-07,s09_short_squeeze_candidate,2023-09-29,23.0,-0.2884,2023-10-10,27.639999389648438,60,2024-01-05,30.309999465942383,0.09659913658659125,0.09359913658659125,True,-0.10299999999999998,True,-0.09509707467353079,0.08517843942907644,0.008420697157514812,
KIDS,2023-10-07,s09_short_squeeze_candidate,2023-09-29,23.0,-0.2884,2023-10-10,27.639999389648438,90,2024-02-20,28.790000915527344,0.04160642370743317,0.03860642370743317,True,-0.10299999999999998,True,-0.09509707467353079,0.15206279685876223,-0.11345637315132906,
KLDO,2022-03-08,s09_short_squeeze_candidate,2022-02-28,24.61,-0.5929,2022-03-09,1.3799999952316284,30,2022-04-21,0.0820000022649765,-0.9405797082983228,-0.9435797082983228,True,-0.10299999999999998,True,-0.2198381255670676,0.03359113888833387,-0.9771708471866567,
KLDO,2022-03-08,s09_short_squeeze_candidate,2022-02-28,24.61,-0.5929,2022-03-09,1.3799999952316284,60,2022-06-03,0.07649999856948853,-0.9445652182363607,-0.9475652182363608,True,-0.10299999999999998,True,-0.2198381255670676,-0.031341831473948645,-0.9162233867624121,
KLDO,2022-03-08,s09_short_squeeze_candidate,2022-02-28,24.61,-0.5929,2022-03-09,1.3799999952316284,90,2022-07-19,0.04699999839067459,-0.9659420300340031,-0.9689420300340031,True,-0.10299999999999998,True,-0.2198381255670676,-0.07045120249815684,-0.8984908275358463,
KLXE,2025-09-06,s09_short_squeeze_candidate,2025-08-29,22.25,-0.3099,2025-09-09,1.850000023841858,30,2025-10-21,1.7000000476837158,-0.08108106714865881,-0.08408106714865882,True,-0.10299999999999998,False,-0.08408106714865882,0.037260774667915,-0.12134184181657381,
KLXE,2025-09-06,s09_short_squeeze_candidate,2025-08-29,22.25,-0.3099,2025-09-09,1.850000023841858,60,2025-12-03,1.659999966621399,-0.10270273230909999,-0.10570273230909999,True,-0.10299999999999998,True,-0.15341476254314124,0.05673006744461517,-0.16243279975371516,
KLXE,2025-09-06,s09_short_squeeze_candidate,2025-08-29,22.25,-0.3099,2025-09-09,1.850000023841858,90,2026-01-16,2.1500000953674316,0.16216219873477056,0.15916219873477055,True,-0.10299999999999998,True,-0.15341476254314124,0.07189400326279705,0.08726819547197351,
KNDI,2024-07-23,s09_short_squeeze_candidate,2024-07-15,20.83,-0.2788,2024-07-24,1.940000057220459,30,2024-09-05,1.659999966621399,-0.14432993935073957,-0.14732993935073957,True,-0.10299999999999998,True,-0.09708903644401667,0.0013664842883225337,-0.1486964236390621,
KNDI,2024-07-23,s09_short_squeeze_candidate,2024-07-15,20.83,-0.2788,2024-07-24,1.940000057220459,60,2024-10-17,1.6200000047683716,-0.16494847578023708,-0.16794847578023708,True,-0.10299999999999998,True,-0.09708903644401667,0.06427172621856059,-0.23222020199879767,
KNDI,2024-07-23,s09_short_squeeze_candidate,2024-07-15,20.83,-0.2788,2024-07-24,1.940000057220459,90,2024-11-29,1.2300000190734863,-0.3659793903120948,-0.3689793903120948,True,-0.10299999999999998,True,-0.09708903644401667,0.1011883076878255,-0.4701676979999203,
KNDI,2025-05-08,s09_short_squeeze_candidate,2025-04-30,22.48,-0.3372,2025-05-09,1.1699999570846558,30,2025-06-24,1.090000033378601,-0.0683760056755851,-0.07137600567558511,True,-0.10299999999999998,True,-0.1336053294250582,0.07430766796964394,-0.14568367364522905,
KNDI,2025-05-08,s09_short_squeeze_candidate,2025-04-30,22.48,-0.3372,2025-05-09,1.1699999570846558,60,2025-08-06,1.1200000047683716,-0.04273500354724069,-0.045735003547240693,True,-0.10299999999999998,True,-0.1336053294250582,0.12034085914619275,-0.16607586269343344,
KNDI,2025-05-08,s09_short_squeeze_candidate,2025-04-30,22.48,-0.3372,2025-05-09,1.1699999570846558,90,2025-09-18,1.3799999952316284,0.17948721867498163,0.17648721867498163,True,-0.10299999999999998,True,-0.1336053294250582,0.17253535842316214,0.003951860251819483,
KORE,2022-03-08,s09_short_squeeze_candidate,2022-02-28,21.59,-0.2843,2022-03-09,25.799999237060547,30,2022-04-21,26.75,0.03682173608651973,0.03382173608651973,False,0.03382173608651973,False,0.03382173608651973,0.03359113888833387,0.00023059719818585567,
KORE,2022-03-08,s09_short_squeeze_candidate,2022-02-28,21.59,-0.2843,2022-03-09,25.799999237060547,60,2022-06-03,20.75,-0.19573641032541,-0.19873641032541,True,-0.10299999999999998,True,-0.12924376142341287,-0.031341831473948645,-0.16739457885146136,
KORE,2022-03-08,s09_short_squeeze_candidate,2022-02-28,21.59,-0.2843,2022-03-09,25.799999237060547,90,2022-07-19,14.5,-0.43798447950450337,-0.44098447950450337,True,-0.10299999999999998,True,-0.12924376142341287,-0.07045120249815684,-0.37053327700634653,
KORE,2023-04-22,s09_short_squeeze_candidate,2023-04-14,21.29,-0.552,2023-04-25,6.25,30,2023-06-07,7.300000190734863,0.16800003051757817,0.16500003051757817,True,-0.10299999999999998,True,-0.17298630591236375,0.03889622615743482,0.12610380436014335,
KORE,2023-04-22,s09_short_squeeze_candidate,2023-04-14,21.29,-0.552,2023-04-25,6.25,60,2023-07-21,6.25,0.0,-0.003,True,-0.10299999999999998,True,-0.17298630591236375,0.10541119011259381,-0.10841119011259381,
KORE,2023-04-22,s09_short_squeeze_candidate,2023-04-14,21.29,-0.552,2023-04-25,6.25,90,2023-09-01,3.549999952316284,-0.4320000076293945,-0.4350000076293945,True,-0.10299999999999998,True,-0.17298630591236375,0.10299100690015695,-0.5379910145295514,
KORE,2023-10-21,s09_short_squeeze_candidate,2023-10-13,22.71,-0.5766,2023-10-24,2.6500000953674316,30,2023-12-06,2.765000104904175,0.04339622845213453,0.04039622845213453,True,-0.10299999999999998,True,-0.22529835809370558,0.07597318244716145,-0.035576953995026916,
KORE,2023-10-21,s09_short_squeeze_candidate,2023-10-13,22.71,-0.5766,2023-10-24,2.6500000953674316,60,2024-01-22,4.849999904632568,0.8301885773932771,0.8271885773932771,True,-0.10299999999999998,True,-0.22529835809370558,0.14849212307382986,0.6786964543194473,
KORE,2023-10-21,s09_short_squeeze_candidate,2023-10-13,22.71,-0.5766,2023-10-24,2.6500000953674316,90,2024-03-05,3.865000009536743,0.458490517148773,0.455490517148773,True,-0.10299999999999998,True,-0.22529835809370558,0.2048654877943623,0.25062502935441067,
KPLT,2022-07-23,s09_short_squeeze_candidate,2022-07-15,21.43,-0.4211,2022-07-26,31.0,30,2022-09-07,31.25,0.008064516129032251,0.005064516129032251,True,-0.10299999999999998,False,0.005064516129032251,0.010004260378083663,-0.004939744249051412,
KPLT,2022-07-23,s09_short_squeeze_candidate,2022-07-15,21.43,-0.4211,2022-07-26,31.0,60,2022-10-19,22.125,-0.28629032258064513,-0.28929032258064513,True,-0.10299999999999998,True,-0.18149292914336257,-0.06049716637485114,-0.228793156205794,
KPLT,2022-07-23,s09_short_squeeze_candidate,2022-07-15,21.43,-0.4211,2022-07-26,31.0,90,2022-12-01,31.75,0.024193548387096753,0.021193548387096754,True,-0.10299999999999998,True,-0.18149292914336257,0.038628676704230314,-0.01743512831713356,
KPTI,2023-10-21,s09_short_squeeze_candidate,2023-10-13,20.35,-0.3425,2023-10-24,15.449999809265137,30,2023-12-06,12.765000343322754,-0.17378637534559893,-0.17678637534559893,True,-0.10299999999999998,True,-0.20920114962415814,0.07597318244716145,-0.2527595577927604,
KPTI,2023-10-21,s09_short_squeeze_candidate,2023-10-13,20.35,-0.3425,2023-10-24,15.449999809265137,60,2024-01-22,12.479999542236328,-0.19223302936533004,-0.19523302936533005,True,-0.10299999999999998,True,-0.20920114962415814,0.14849212307382986,-0.3437251524391599,
KPTI,2023-10-21,s09_short_squeeze_candidate,2023-10-13,20.35,-0.3425,2023-10-24,15.449999809265137,90,2024-03-05,18.674999237060547,0.20873782961870502,0.20573782961870501,True,-0.10299999999999998,True,-0.20920114962415814,0.2048654877943623,0.0008723418243427039,
KPTI,2024-08-23,s09_short_squeeze_candidate,2024-08-15,28.28,-0.2748,2024-08-26,12.524999618530273,30,2024-10-08,12.645000457763672,0.00958090561981817,0.00658090561981817,True,-0.10299999999999998,True,-0.15025606635854916,0.020860180164742337,-0.014279274544924166,
KPTI,2024-08-23,s09_short_squeeze_candidate,2024-08-15,28.28,-0.2748,2024-08-26,12.524999618530273,60,2024-11-19,11.595000267028809,-0.07425144749110935,-0.07725144749110935,True,-0.10299999999999998,True,-0.15025606635854916,0.05136999396027875,-0.1286214414513881,
KPTI,2024-08-23,s09_short_squeeze_candidate,2024-08-15,28.28,-0.2748,2024-08-26,12.524999618530273,90,2025-01-03,11.699999809265137,-0.06586825025084875,-0.06886825025084875,True,-0.10299999999999998,True,-0.15025606635854916,0.05785730109932197,-0.12672555135017072,
KPTI,2025-02-22,s09_short_squeeze_candidate,2025-02-14,24.94,-0.2957,2025-02-25,9.0,30,2025-04-08,3.9600000381469727,-0.5599999957614474,-0.5629999957614474,True,-0.10300000000000009,True,-0.18346606542955812,-0.1660830230437389,-0.39691697271770854,
KPTI,2025-02-22,s09_short_squeeze_candidate,2025-02-14,24.94,-0.2957,2025-02-25,9.0,60,2025-05-21,4.699999809265137,-0.4777777989705404,-0.4807777989705404,True,-0.10300000000000009,True,-0.18346606542955812,-0.020994165552515875,-0.45978363341802453,
KPTI,2025-02-22,s09_short_squeeze_candidate,2025-02-14,24.94,-0.2957,2025-02-25,9.0,90,2025-07-07,4.230000019073486,-0.5299999978807237,-0.5329999978807237,True,-0.10300000000000009,True,-0.18346606542955812,0.04561255398724695,-0.5786125518679707,
KPTI,2025-06-07,s09_short_squeeze_candidate,2025-05-30,28.52,-0.4517,2025-06-10,4.230000019073486,30,2025-07-24,4.429999828338623,0.04728127857288844,0.04428127857288844,True,-0.10299999999999998,False,0.04428127857288844,0.06010383083310078,-0.01582255226021234,
KPTI,2025-06-07,s09_short_squeeze_candidate,2025-05-30,28.52,-0.4517,2025-06-10,4.230000019073486,60,2025-09-05,6.599999904632568,0.5602836583622977,0.5572836583622977,True,-0.10299999999999998,False,0.5572836583622977,0.08152580386214914,0.4757578545001485,
KPTI,2025-06-07,s09_short_squeeze_candidate,2025-05-30,28.52,-0.4517,2025-06-10,4.230000019073486,90,2025-10-17,5.929999828338623,0.4018912060519315,0.3988912060519315,True,-0.10299999999999998,False,0.3988912060519315,0.11326108630304788,0.28563011974888364,
KULR,2023-07-08,s09_short_squeeze_candidate,2023-06-30,21.39,-0.2558,2023-07-11,5.840000152587891,30,2023-08-22,5.519999980926514,-0.05479454851034116,-0.05779454851034116,False,-0.05779454851034116,False,-0.05779454851034116,-0.005221917516303298,-0.05257263099403786,
KULR,2023-07-08,s09_short_squeeze_candidate,2023-06-30,21.39,-0.2558,2023-07-11,5.840000152587891,60,2023-10-04,3.0399999618530273,-0.4794520749274457,-0.4824520749274457,True,-0.10299999999999987,True,-0.1667593319192171,-0.03244881953515688,-0.4500032553922888,
KULR,2023-07-08,s09_short_squeeze_candidate,2023-06-30,21.39,-0.2558,2023-07-11,5.840000152587891,90,2023-11-15,2.799999952316284,-0.5205479658976524,-0.5235479658976524,True,-0.10299999999999987,True,-0.1667593319192171,0.024556980654523164,-0.5481049465521756,
KYMR,2023-07-22,s09_short_squeeze_candidate,2023-07-14,24.85,-0.366,2023-07-25,22.010000228881836,30,2023-09-06,19.170000076293945,-0.12903226365537257,-0.13203226365537257,True,-0.10299999999999998,True,-0.0927195139639706,-0.016963509569625668,-0.1150687540857469,
KYMR,2023-07-22,s09_short_squeeze_candidate,2023-07-14,24.85,-0.366,2023-07-25,22.010000228881836,60,2023-10-18,11.649999618530273,-0.47069516140926804,-0.47369516140926804,True,-0.10299999999999998,True,-0.0927195139639706,-0.04889096678418414,-0.4248041946250839,
KYMR,2023-07-22,s09_short_squeeze_candidate,2023-07-14,24.85,-0.366,2023-07-25,22.010000228881836,90,2023-11-30,20.760000228881836,-0.056792366515277526,-0.05979236651527753,True,-0.10299999999999998,True,-0.0927195139639706,0.009010134846239692,-0.06880250136151722,
KYMR,2024-06-08,s09_short_squeeze_candidate,2024-05-31,21.2,-0.2617,2024-06-11,33.939998626708984,30,2024-07-25,44.040000915527344,0.29758405119292464,0.29458405119292463,True,-0.10299999999999998,True,-0.10564020045347444,0.011378577069595996,0.28320547412332864,
KYMR,2024-06-08,s09_short_squeeze_candidate,2024-05-31,21.2,-0.2617,2024-06-11,33.939998626708984,60,2024-09-06,45.400001525878906,0.33765478382051284,0.33465478382051284,True,-0.10299999999999998,True,-0.10564020045347444,0.015041803660861275,0.31961298015965156,
KYMR,2024-06-08,s09_short_squeeze_candidate,2024-05-31,21.2,-0.2617,2024-06-11,33.939998626708984,90,2024-10-18,46.40999984741211,0.3674131327421415,0.3644131327421415,True,-0.10299999999999998,True,-0.10564020045347444,0.10149416247346355,0.26291897026867794,
LAB,2022-11-08,s09_short_squeeze_candidate,2022-10-31,21.65,-0.4272,2022-11-09,0.9599999785423279,30,2022-12-22,1.2599999904632568,0.312500019402554,0.309500019402554,False,0.309500019402554,False,0.309500019402554,0.006680883463027865,0.30281913593952614,
LAB,2022-11-08,s09_short_squeeze_candidate,2022-10-31,21.65,-0.4272,2022-11-09,0.9599999785423279,60,2023-02-07,2.049999952316284,1.1354166647264115,1.1324166647264116,False,1.1324166647264116,False,1.1324166647264116,0.09782455822198677,1.0345921065044248,
LAB,2022-11-08,s09_short_squeeze_candidate,2022-10-31,21.65,-0.4272,2022-11-09,0.9599999785423279,90,2023-03-22,2.180000066757202,1.2708334536291686,1.2678334536291687,False,1.2678334536291687,False,1.2678334536291687,0.04075456845437242,1.2270788851747962,
LAB,2025-05-08,s09_short_squeeze_candidate,2025-04-30,23.57,-0.3106,2025-05-09,1.1100000143051147,30,2025-06-24,1.2200000286102295,0.09909911070945099,0.09609911070945099,True,-0.10299999999999998,False,0.09609911070945099,0.07430766796964394,0.021791442739807043,
LAB,2025-05-08,s09_short_squeeze_candidate,2025-04-30,23.57,-0.3106,2025-05-09,1.1100000143051147,60,2025-08-06,1.2799999713897705,0.15315311251692165,0.15015311251692165,True,-0.10299999999999998,False,0.15015311251692165,0.12034085914619275,0.029812253370728903,
LAB,2025-05-08,s09_short_squeeze_candidate,2025-04-30,23.57,-0.3106,2025-05-09,1.1100000143051147,90,2025-09-18,1.409999966621399,0.2702702238288628,0.2672702238288628,True,-0.10299999999999998,False,0.2672702238288628,0.17253535842316214,0.09473486540570064,
LAKE,2026-03-07,s09_short_squeeze_candidate,2026-02-27,23.43,-0.4189,2026-03-10,8.40999984741211,30,2026-04-22,10.729999542236328,0.2758620376834038,0.2728620376834038,True,-0.10299999999999998,True,-0.09415481440494966,0.05228177926599176,0.22058025841741202,
LAKE,2026-03-07,s09_short_squeeze_candidate,2026-02-27,23.43,-0.4189,2026-03-10,8.40999984741211,60,2026-06-04,9.949999809265137,0.18311533766875265,0.18011533766875265,True,-0.10299999999999998,True,-0.09415481440494966,0.120164208968488,0.059951128700264644,
LAKE,2026-03-07,s09_short_squeeze_candidate,2026-02-27,23.43,-0.4189,2026-03-10,8.40999984741211,90,,,,,,,,,,,exit_out_of_range
LCTX,2024-10-23,s09_short_squeeze_candidate,2024-10-15,36.65,-0.2589,2024-10-24,0.8799999952316284,30,2024-12-06,0.5899999737739563,-0.32954548071484935,-0.33254548071484935,True,-0.10299999999999998,True,-0.1121111534375242,0.04798449479999167,-0.380529975514841,
LCTX,2024-10-23,s09_short_squeeze_candidate,2024-10-15,36.65,-0.2589,2024-10-24,0.8799999952316284,60,2025-01-23,0.6299999952316284,-0.28409091063028524,-0.28709091063028525,True,-0.10299999999999998,True,-0.1121111534375242,0.054867775064153745,-0.341958685694439,
LCTX,2024-10-23,s09_short_squeeze_candidate,2024-10-15,36.65,-0.2589,2024-10-24,0.8799999952316284,90,2025-03-07,0.5299999713897705,-0.39772730197541983,-0.40072730197541984,True,-0.10299999999999998,True,-0.1121111534375242,-0.0036582038363617286,-0.3970690981390581,
LE,2023-10-21,s09_short_squeeze_candidate,2023-10-13,22.2,-0.3343,2023-10-24,6.739999771118164,30,2023-12-06,8.34000015258789,0.2373887886949122,0.2343887886949122,True,-0.10299999999999998,False,0.2343887886949122,0.07597318244716145,0.15841560624775075,
LE,2023-10-21,s09_short_squeeze_candidate,2023-10-13,22.2,-0.3343,2023-10-24,6.739999771118164,60,2024-01-22,9.09000015258789,0.348664756865394,0.345664756865394,True,-0.10299999999999998,False,0.345664756865394,0.14849212307382986,0.19717263379156413,
LE,2023-10-21,s09_short_squeeze_candidate,2023-10-13,22.2,-0.3343,2023-10-24,6.739999771118164,90,2024-03-05,9.300000190734863,0.37982203361291744,0.37682203361291744,True,-0.10299999999999998,False,0.37682203361291744,0.2048654877943623,0.17195654581855513,
LEE,2025-12-06,s09_short_squeeze_candidate,2025-11-28,30.46,-0.3282,2025-12-09,4.010000228881836,30,2026-01-23,5.489999771118164,0.36907717151153796,0.36607717151153796,True,-0.10299999999999998,False,0.36607717151153796,0.011880969305696265,0.3541962022058417,
LEE,2025-12-06,s09_short_squeeze_candidate,2025-11-28,30.46,-0.3282,2025-12-09,4.010000228881836,60,2026-03-09,8.609999656677246,1.1471319614059206,1.1441319614059207,True,-0.10299999999999998,False,1.1441319614059207,-0.004209727623026183,1.1483416890289468,
LEE,2025-12-06,s09_short_squeeze_candidate,2025-11-28,30.46,-0.3282,2025-12-09,4.010000228881836,90,2026-04-21,8.760000228881836,1.184538585755769,1.1815385857557692,True,-0.10299999999999998,False,1.1815385857557692,0.036505855006270904,1.1450327307494983,
LENZ,2025-03-08,s09_short_squeeze_candidate,2025-02-28,27.56,-0.4158,2025-03-11,22.5,30,2025-04-23,26.950000762939453,0.1977778116861979,0.1947778116861979,True,-0.10299999999999998,True,-0.12046654700567672,-0.03998829611221033,0.23476610779840823,
LENZ,2025-03-08,s09_short_squeeze_candidate,2025-02-28,27.56,-0.4158,2025-03-11,22.5,60,2025-06-05,30.299999237060547,0.3466666327582466,0.3436666327582466,True,-0.10299999999999998,True,-0.12046654700567672,0.06334271649209566,0.28032391626615094,
LENZ,2025-03-08,s09_short_squeeze_candidate,2025-02-28,27.56,-0.4158,2025-03-11,22.5,90,2025-07-21,33.58000183105469,0.4924445258246528,0.4894445258246528,True,-0.10299999999999998,True,-0.12046654700567672,0.13072189221000685,0.35872263361464596,
LFCR,2024-07-23,s09_short_squeeze_candidate,2024-07-15,20.33,-0.2707,2024-07-24,5.619999885559082,30,2024-09-05,4.579999923706055,-0.18505337776347075,-0.18805337776347075,True,-0.10299999999999998,True,-0.1359505202995841,0.0013664842883225337,-0.1894198620517933,
LFCR,2024-07-23,s09_short_squeeze_candidate,2024-07-15,20.33,-0.2707,2024-07-24,5.619999885559082,60,2024-10-17,5.059999942779541,-0.09964411996137112,-0.10264411996137113,True,-0.10299999999999998,True,-0.1359505202995841,0.06427172621856059,-0.16691584617993172,
LFCR,2024-07-23,s09_short_squeeze_candidate,2024-07-15,20.33,-0.2707,2024-07-24,5.619999885559082,90,2024-11-29,7.409999847412109,0.31850533777634715,0.31550533777634715,True,-0.10299999999999998,True,-0.1359505202995841,0.1011883076878255,0.21431703008852165,
LFCR,2024-10-23,s09_short_squeeze_candidate,2024-10-15,20.64,-0.2727,2024-10-24,5.360000133514404,30,2024-12-06,7.150000095367432,0.33395520844499926,0.33095520844499926,False,0.33095520844499926,False,0.33095520844499926,0.04798449479999167,0.2829707136450076,
LFCR,2024-10-23,s09_short_squeeze_candidate,2024-10-15,20.64,-0.2727,2024-10-24,5.360000133514404,60,2025-01-23,6.139999866485596,0.14552233461601927,0.14252233461601926,False,0.14252233461601926,False,0.14252233461601926,0.054867775064153745,0.08765455955186552,
LFCR,2024-10-23,s09_short_squeeze_candidate,2024-10-15,20.64,-0.2727,2024-10-24,5.360000133514404,90,2025-03-07,6.179999828338623,0.15298501388032015,0.14998501388032015,False,0.14998501388032015,False,0.14998501388032015,-0.0036582038363617286,0.15364321771668188,
LFMD,2023-02-23,s09_short_squeeze_candidate,2023-02-15,26.37,-0.2538,2023-02-24,1.8300000429153442,30,2023-04-10,1.6699999570846558,-0.0874317388407242,-0.0904317388407242,True,-0.10299999999999998,True,-0.13523285114637373,0.039839296704049953,-0.13027103554477415,
LFMD,2023-02-23,s09_short_squeeze_candidate,2023-02-15,26.37,-0.2538,2023-02-24,1.8300000429153442,60,2023-05-22,2.1600000858306885,0.180327888074596,0.17732788807459599,True,-0.10299999999999998,True,-0.13523285114637373,0.06314399095109069,0.1141838971235053,
LFMD,2023-02-23,s09_short_squeeze_candidate,2023-02-15,26.37,-0.2538,2023-02-24,1.8300000429153442,90,2023-07-06,4.170000076293945,1.2786885128433023,1.2756885128433024,True,-0.10299999999999998,True,-0.13523285114637373,0.12027044086354888,1.1554180719797535,
LFST,2022-12-23,s09_short_squeeze_candidate,2022-12-15,22.63,-0.4092,2022-12-27,4.650000095367432,30,2023-02-09,5.079999923706055,0.09247307946660288,0.08947307946660288,False,0.08947307946660288,False,0.08947307946660288,0.06348141203498403,0.025991667431618848,
LFST,2022-12-23,s09_short_squeeze_candidate,2022-12-15,22.63,-0.4092,2022-12-27,4.650000095367432,60,2023-03-24,7.25,0.5591397529696442,0.5561397529696442,False,0.5561397529696442,False,0.5561397529696442,0.037802437420669355,0.5183373155489749,
LFST,2022-12-23,s09_short_squeeze_candidate,2022-12-15,22.63,-0.4092,2022-12-27,4.650000095367432,90,2023-05-08,8.5,0.827956951757514,0.824956951757514,False,0.824956951757514,False,0.824956951757514,0.08235654436655149,0.7426004073909626,
LFST,2023-10-21,s09_short_squeeze_candidate,2023-10-13,20.12,-0.344,2023-10-24,5.28000020980835,30,2023-12-06,6.650000095367432,0.25946966498488244,0.25646966498488244,False,0.25646966498488244,False,0.25646966498488244,0.07597318244716145,0.180496482537721,
LFST,2023-10-21,s09_short_squeeze_candidate,2023-10-13,20.12,-0.344,2023-10-24,5.28000020980835,60,2024-01-22,7.070000171661377,0.3390151308190952,0.3360151308190952,False,0.3360151308190952,False,0.3360151308190952,0.14849212307382986,0.1875230077452653,
LFST,2023-10-21,s09_short_squeeze_candidate,2023-10-13,20.12,-0.344,2023-10-24,5.28000020980835,90,2024-03-05,7.380000114440918,0.3977272388609987,0.3947272388609987,True,-0.10299999999999987,False,0.3947272388609987,0.2048654877943623,0.18986175106663639,
LFVN,2025-06-21,s09_short_squeeze_candidate,2025-06-13,22.39,-0.2679,2025-06-24,11.853003385675905,30,2025-08-06,12.602945327758789,0.06327020398806038,0.06027020398806038,False,0.06027020398806038,False,0.06027020398806038,0.04707698049649256,0.013193223491567818,
LFVN,2025-06-21,s09_short_squeeze_candidate,2025-06-13,22.39,-0.2679,2025-06-24,11.853003385675905,60,2025-09-18,10.655678749084473,-0.10101445158097,-0.10401445158097,True,-0.10299999999999998,True,-0.10434655325711917,0.0958582583150176,-0.1998727098959876,
LFVN,2025-06-21,s09_short_squeeze_candidate,2025-06-13,22.39,-0.2679,2025-06-24,11.853003385675905,90,2025-10-30,7.8891119956970215,-0.3344208434774565,-0.3374208434774565,True,-0.10299999999999998,True,-0.10434655325711917,0.12805057066840853,-0.465471414145865,
LFVN,2026-03-07,s09_short_squeeze_candidate,2026-02-27,30.19,-0.3329,2026-03-10,5.047725599763591,30,2026-04-22,4.868869304656982,-0.03543304634368094,-0.03843304634368094,True,-0.10299999999999987,True,-0.1432811694327777,0.05228177926599176,-0.0907148256096727,
LFVN,2026-03-07,s09_short_squeeze_candidate,2026-02-27,30.19,-0.3329,2026-03-10,5.047725599763591,60,2026-06-04,9.3100004196167,0.8443951113453416,0.8413951113453416,True,-0.10299999999999987,True,-0.1432811694327777,0.120164208968488,0.7212309023768536,
LFVN,2026-03-07,s09_short_squeeze_candidate,2026-02-27,30.19,-0.3329,2026-03-10,5.047725599763591,90,,,,,,,,,,,exit_out_of_range
LGMK,2022-11-08,s09_short_squeeze_candidate,2022-10-31,23.15,-0.4188,2022-11-09,271125.0,30,2022-12-22,150000.0,-0.44674965421853385,-0.44974965421853386,True,-0.10299999999999998,True,-0.1813822805400458,0.006680883463027865,-0.4564305376815617,
LGMK,2022-11-08,s09_short_squeeze_candidate,2022-10-31,23.15,-0.4188,2022-11-09,271125.0,60,2023-02-07,100875.0,-0.627939142461964,-0.630939142461964,True,-0.10299999999999998,True,-0.1813822805400458,0.09782455822198677,-0.7287637006839508,
LGMK,2022-11-08,s09_short_squeeze_candidate,2022-10-31,23.15,-0.4188,2022-11-09,271125.0,90,2023-03-22,55875.0,-0.7939142461964039,-0.7969142461964039,True,-0.10299999999999998,True,-0.1813822805400458,0.04075456845437242,-0.8376688146507764,
LIND,2022-09-08,s09_short_squeeze_candidate,2022-08-31,26.29,-0.4676,2022-09-09,9.520000457763672,30,2022-10-21,7.650000095367432,-0.1964286000502482,-0.1994286000502482,True,-0.10300000000000009,True,-0.150696961249281,-0.06682343085636888,-0.13260516919387932,
LIND,2022-09-08,s09_short_squeeze_candidate,2022-08-31,26.29,-0.4676,2022-09-09,9.520000457763672,60,2022-12-05,8.930000305175781,-0.06197480296408375,-0.06497480296408376,True,-0.10300000000000009,True,-0.150696961249281,-0.0037456951997637544,-0.06122910776432,
LIND,2022-09-08,s09_short_squeeze_candidate,2022-08-31,26.29,-0.4676,2022-09-09,9.520000457763672,90,2023-01-19,10.229999542236328,0.07457973217781144,0.07157973217781144,True,-0.10300000000000009,True,-0.150696961249281,-0.02659656783605535,0.09817630001386679,
LIND,2023-04-22,s09_short_squeeze_candidate,2023-04-14,31.32,-0.2901,2023-04-25,10.770000457763672,30,2023-06-07,10.550000190734863,-0.020427136274652535,-0.023427136274652535,True,-0.10299999999999998,True,-0.12823678551237772,0.03889622615743482,-0.06232336243208736,
LIND,2023-04-22,s09_short_squeeze_candidate,2023-04-14,31.32,-0.2901,2023-04-25,10.770000457763672,60,2023-07-21,9.979999542236328,-0.0733519853249276,-0.0763519853249276,True,-0.10299999999999998,True,-0.12823678551237772,0.10541119011259381,-0.1817631754375214,
